economy_code,economy,year,variable,value,percent,source
01_AUS,Australia,1950,Average hours,2029.52,,PWT
01_AUS,Australia,1951,Average hours,2010.76,-0.00924356498088219,PWT
01_AUS,Australia,1952,Average hours,1992.16,-0.009250233742465475,PWT
01_AUS,Australia,1953,Average hours,1973.74,-0.009246245281503529,PWT
01_AUS,Australia,1954,Average hours,1955.48,-0.009251471825063029,PWT
01_AUS,Australia,1955,Average hours,1937.4,-0.009245811770000167,PWT
01_AUS,Australia,1956,Average hours,1919.48,-0.009249509652111132,PWT
01_AUS,Australia,1957,Average hours,1901.73,-0.009247296142705363,PWT
01_AUS,Australia,1958,Average hours,1884.14,-0.009249472848406382,PWT
01_AUS,Australia,1959,Average hours,1866.72,-0.009245597460910582,PWT
01_AUS,Australia,1960,Average hours,1849.46,-0.009246164395303014,PWT
01_AUS,Australia,1961,Average hours,1846.05,-0.0018437814280926057,PWT
01_AUS,Australia,1962,Average hours,1842.64,-0.0018471872376153442,PWT
01_AUS,Australia,1963,Average hours,1839.24,-0.001845178656709967,PWT
01_AUS,Australia,1964,Average hours,1835.85,-0.0018431526065114667,PWT
01_AUS,Australia,1965,Average hours,1832.46,-0.001846556091183893,PWT
01_AUS,Australia,1966,Average hours,1829.08,-0.0018445150235203434,PWT
01_AUS,Australia,1967,Average hours,1825.71,-0.0018424563168367714,PWT
01_AUS,Australia,1968,Average hours,1822.34,-0.0018458572281468966,PWT
01_AUS,Australia,1969,Average hours,1818.98,-0.0018437832676667654,PWT
01_AUS,Australia,1970,Average hours,1815.62,-0.0018471890839921734,PWT
01_AUS,Australia,1971,Average hours,1798.2,-0.0095945186768156,PWT
01_AUS,Australia,1972,Average hours,1779.19,-0.010571682793904968,PWT
01_AUS,Australia,1973,Average hours,1766.72,-0.007008807378638626,PWT
01_AUS,Australia,1974,Average hours,1782.85,0.00912991305922839,PWT
01_AUS,Australia,1975,Average hours,1770.48,-0.006938329079844041,PWT
01_AUS,Australia,1976,Average hours,1780.18,0.005478740228638479,PWT
01_AUS,Australia,1977,Average hours,1781.86,0.0009437247918748781,PWT
01_AUS,Australia,1978,Average hours,1782.66,0.00044896905480795724,PWT
01_AUS,Australia,1979,Average hours,1787.7,0.00282723570394805,PWT
01_AUS,Australia,1980,Average hours,1785.37,-0.0013033506740505185,PWT
01_AUS,Australia,1981,Average hours,1771.21,-0.00793112912169458,PWT
01_AUS,Australia,1982,Average hours,1750.51,-0.011686925886823185,PWT
01_AUS,Australia,1983,Average hours,1734.47,-0.00916304391291678,PWT
01_AUS,Australia,1984,Average hours,1753.62,0.011040836682098876,PWT
01_AUS,Australia,1985,Average hours,1745.54,-0.004607611683260848,PWT
01_AUS,Australia,1986,Average hours,1750.05,0.0025837276716660362,PWT
01_AUS,Australia,1987,Average hours,1748.07,-0.001131396245821592,PWT
01_AUS,Australia,1988,Average hours,1745.23,-0.0016246488984994478,PWT
01_AUS,Australia,1989,Average hours,1755.12,0.005666874853171189,PWT
01_AUS,Australia,1990,Average hours,1740.63,-0.008255845754136293,PWT
01_AUS,Australia,1991,Average hours,1727.68,-0.007439835002269302,PWT
01_AUS,Australia,1992,Average hours,1724.85,-0.0016380348212632345,PWT
01_AUS,Australia,1993,Average hours,1740.43,0.009032669507493596,PWT
01_AUS,Australia,1994,Average hours,1745.08,0.0026717535321729713,PWT
01_AUS,Australia,1995,Average hours,1746.31,0.000704838746647729,PWT
01_AUS,Australia,1996,Average hours,1748.8,0.001425863678270245,PWT
01_AUS,Australia,1997,Average hours,1746.24,-0.0014638609332112695,PWT
01_AUS,Australia,1998,Average hours,1735.3,-0.006264889133223428,PWT
01_AUS,Australia,1999,Average hours,1723.86,-0.00659252002535593,PWT
01_AUS,Australia,2000,Average hours,1738.5,0.00849256900212314,PWT
01_AUS,Australia,2001,Average hours,1716.04,-0.012919183203911389,PWT
01_AUS,Australia,2002,Average hours,1697.8,-0.01062912286426887,PWT
01_AUS,Australia,2003,Average hours,1694.46,-0.0019672517375426413,PWT
01_AUS,Australia,2004,Average hours,1686.14,-0.00491011885792525,PWT
01_AUS,Australia,2005,Average hours,1685.79,-0.00020757469723753363,PWT
01_AUS,Australia,2006,Average hours,1676.85,-0.005303151638104464,PWT
01_AUS,Australia,2007,Average hours,1674.13,-0.0016220890359899265,PWT
01_AUS,Australia,2008,Average hours,1677.89,0.0022459426687293504,PWT
01_AUS,Australia,2009,Average hours,1672.41,-0.003266006710809455,PWT
01_AUS,Australia,2010,Average hours,1654.81,-0.010523735208471718,PWT
01_AUS,Australia,2011,Average hours,1660.5,0.003438461213069788,PWT
01_AUS,Australia,2012,Average hours,1661.94,0.0008672086720866723,PWT
01_AUS,Australia,2013,Average hours,1653.12,-0.005307050796057755,PWT
01_AUS,Australia,2014,Average hours,1655.97,0.0017240127758422208,PWT
01_AUS,Australia,2015,Average hours,1649.81,-0.0037198741523095658,PWT
01_AUS,Australia,2016,Average hours,1643.82,-0.003630721113340285,PWT
01_AUS,Australia,2017,Average hours,1641.6,-0.0013505128298718638,PWT
01_AUS,Australia,2018,Average hours,1633.87,-0.00470882066276801,PWT
01_AUS,Australia,2019,Average hours,1632.29,-0.0009670292006095371,PWT
01_AUS,Australia,2020,Average hours,1601.09,-0.019114250531461985,PWT
01_AUS,Australia,2021,Average hours,1597.75,-0.0020860788587774293,PWT
01_AUS,Australia,2022,Average hours,1587.71,-0.006283836645282426,PWT
01_AUS,Australia,2023,Average hours,1611.13,0.014750804617971847,PWT
01_AUS,Australia,1950,Capital stock,712402.25,,PWT
01_AUS,Australia,1951,Capital stock,768188.9375,0.07830784855045025,PWT
01_AUS,Australia,1952,Capital stock,784147.5625,0.020774348888615624,PWT
01_AUS,Australia,1953,Capital stock,815786.6875,0.04034843250564846,PWT
01_AUS,Australia,1954,Capital stock,858365.4375,0.05219348470919982,PWT
01_AUS,Australia,1955,Capital stock,901560.1875,0.05032209838947521,PWT
01_AUS,Australia,1956,Capital stock,932533.0625,0.03435475016469702,PWT
01_AUS,Australia,1957,Capital stock,964544.875,0.03432780432918969,PWT
01_AUS,Australia,1958,Capital stock,1006757.375,0.04376416390165372,PWT
01_AUS,Australia,1959,Capital stock,1052758.625,0.04569248871904219,PWT
01_AUS,Australia,1960,Capital stock,1100372.25,0.04522748507522323,PWT
01_AUS,Australia,1961,Capital stock,1135589.375,0.03200473748770016,PWT
01_AUS,Australia,1962,Capital stock,1182194.125,0.041040142701229465,PWT
01_AUS,Australia,1963,Capital stock,1231092.375,0.04136228472629222,PWT
01_AUS,Australia,1964,Capital stock,1290835.375,0.048528446128991654,PWT
01_AUS,Australia,1965,Capital stock,1344057.5,0.041230761126297866,PWT
01_AUS,Australia,1966,Capital stock,1402941.625,0.04381071866344999,PWT
01_AUS,Australia,1967,Capital stock,1463248.5,0.042986018751849375,PWT
01_AUS,Australia,1968,Capital stock,1535040.75,0.04906360744603533,PWT
01_AUS,Australia,1969,Capital stock,1611390.25,0.04973776754786474,PWT
01_AUS,Australia,1970,Capital stock,1685673.5,0.04609885780306788,PWT
01_AUS,Australia,1971,Capital stock,1761507.25,0.044987211343122,PWT
01_AUS,Australia,1972,Capital stock,1838995.375,0.04398967134537757,PWT
01_AUS,Australia,1973,Capital stock,1919370.5,0.04370599626983829,PWT
01_AUS,Australia,1974,Capital stock,1984156.125,0.03375357962415282,PWT
01_AUS,Australia,1975,Capital stock,2050902.75,0.03363980493218488,PWT
01_AUS,Australia,1976,Capital stock,2120486.75,0.033928473692865335,PWT
01_AUS,Australia,1977,Capital stock,2192115.25,0.033779272612762146,PWT
01_AUS,Australia,1978,Capital stock,2274668.75,0.0376592882148874,PWT
01_AUS,Australia,1979,Capital stock,2355175.5,0.03539273575548085,PWT
01_AUS,Australia,1980,Capital stock,2451078.75,0.040720213843936426,PWT
01_AUS,Australia,1981,Capital stock,2551982.25,0.04116697596925434,PWT
01_AUS,Australia,1982,Capital stock,2626699.5,0.02927812291797882,PWT
01_AUS,Australia,1983,Capital stock,2705562.5,0.030023609476455215,PWT
01_AUS,Australia,1984,Capital stock,2796189.25,0.033496454064543046,PWT
01_AUS,Australia,1985,Capital stock,2891848.25,0.0342104884352874,PWT
01_AUS,Australia,1986,Capital stock,2981028.0,0.030838322861512557,PWT
01_AUS,Australia,1987,Capital stock,3077088.0,0.03222378320498831,PWT
01_AUS,Australia,1988,Capital stock,3185545.75,0.0352468795172578,PWT
01_AUS,Australia,1989,Capital stock,3286824.25,0.03179313937023198,PWT
01_AUS,Australia,1990,Capital stock,3360047.25,0.022277735111635444,PWT
01_AUS,Australia,1991,Capital stock,3420984.75,0.018135905678112074,PWT
01_AUS,Australia,1992,Capital stock,3492737.75,0.02097437002605762,PWT
01_AUS,Australia,1993,Capital stock,3572427.75,0.022815912817960582,PWT
01_AUS,Australia,1994,Capital stock,3669155.75,0.027076264873376443,PWT
01_AUS,Australia,1995,Capital stock,3763744.75,0.02577949982090577,PWT
01_AUS,Australia,1996,Capital stock,3864806.25,0.026851316099477884,PWT
01_AUS,Australia,1997,Capital stock,3979691.5,0.02972600502289091,PWT
01_AUS,Australia,1998,Capital stock,4097570.25,0.029620072309624934,PWT
01_AUS,Australia,1999,Capital stock,4225215.0,0.031151326813738,PWT
01_AUS,Australia,2000,Capital stock,4319261.0,0.022258275614376988,PWT
01_AUS,Australia,2001,Capital stock,4429619.0,0.025550204074261673,PWT
01_AUS,Australia,2002,Capital stock,4563002.0,0.030111619080557483,PWT
01_AUS,Australia,2003,Capital stock,4708955.5,0.0319862888510678,PWT
01_AUS,Australia,2004,Capital stock,4858963.0,0.03185579052509624,PWT
01_AUS,Australia,2005,Capital stock,5022133.5,0.03358134235638355,PWT
01_AUS,Australia,2006,Capital stock,5187847.0,0.032996633801152475,PWT
01_AUS,Australia,2007,Capital stock,5369089.5,0.03493597633083634,PWT
01_AUS,Australia,2008,Capital stock,5542700.0,0.03233518457831641,PWT
01_AUS,Australia,2009,Capital stock,5712208.5,0.030582297436267503,PWT
01_AUS,Australia,2010,Capital stock,5883105.0,0.02991776298081561,PWT
01_AUS,Australia,2011,Capital stock,6086152.0,0.03451357743912431,PWT
01_AUS,Australia,2012,Capital stock,6291468.5,0.0337350266638099,PWT
01_AUS,Australia,2013,Capital stock,6480480.5,0.03004258862616882,PWT
01_AUS,Australia,2014,Capital stock,6648222.5,0.02588419176633594,PWT
01_AUS,Australia,2015,Capital stock,6797224.0,0.02241223123925229,PWT
01_AUS,Australia,2016,Capital stock,6940895.0,0.021136716989170967,PWT
01_AUS,Australia,2017,Capital stock,7098245.0,0.022669987083798304,PWT
01_AUS,Australia,2018,Capital stock,7245557.0,0.02075329887880728,PWT
01_AUS,Australia,2019,Capital stock,7380284.0,0.01859442966220537,PWT
01_AUS,Australia,2020,Capital stock,7524767.5,0.019576956659120404,PWT
01_AUS,Australia,2021,Capital stock,7691365.5,0.02213995316134354,PWT
01_AUS,Australia,2022,Capital stock,7862773.5,0.02228576967249829,PWT
01_AUS,Australia,2023,Capital stock,8045612.5,0.02325375390757478,PWT
01_AUS,Australia,1950,Employment,3.4272837638855,,PWT
01_AUS,Australia,1951,Employment,3.5212619304657,0.0274205969083976,PWT
01_AUS,Australia,1952,Employment,3.58896613121033,0.019227254910763047,PWT
01_AUS,Australia,1953,Employment,3.65064978599548,0.01718702616019052,PWT
01_AUS,Australia,1954,Employment,3.7282726764679,0.021262760062659147,PWT
01_AUS,Australia,1955,Employment,3.80841636657715,0.021496198659261445,PWT
01_AUS,Australia,1956,Employment,3.89250016212463,0.02207841460965332,PWT
01_AUS,Australia,1957,Employment,3.94345593452454,0.013090756654483338,PWT
01_AUS,Australia,1958,Employment,3.97842645645142,0.008867988512491376,PWT
01_AUS,Australia,1959,Employment,4.0273814201355,0.0123051071120579,PWT
01_AUS,Australia,1960,Employment,4.15227031707764,0.03100995011739882,PWT
01_AUS,Australia,1961,Employment,4.16426372528076,0.002888397740819615,PWT
01_AUS,Australia,1962,Employment,4.26416921615601,0.023991153650700703,PWT
01_AUS,Australia,1963,Employment,4.38606357574463,0.028585722894576504,PWT
01_AUS,Australia,1964,Employment,4.54341506958008,0.035875333569175716,PWT
01_AUS,Australia,1965,Employment,4.68104219436646,0.03029155881175094,PWT
01_AUS,Australia,1966,Employment,4.84978771209717,0.036048706831523836,PWT
01_AUS,Australia,1967,Employment,5.00150632858276,0.03128355826939555,PWT
01_AUS,Australia,1968,Employment,5.12361621856689,0.024414622708021527,PWT
01_AUS,Australia,1969,Employment,5.26686716079712,0.027958952450638064,PWT
01_AUS,Australia,1970,Employment,5.46656227111816,0.037915349718221636,PWT
01_AUS,Australia,1971,Employment,5.64900827407837,0.03337490618631378,PWT
01_AUS,Australia,1972,Employment,5.76099920272827,0.01982488309740904,PWT
01_AUS,Australia,1973,Employment,5.92150211334229,0.027860255654611032,PWT
01_AUS,Australia,1974,Employment,6.03445529937744,0.01907509004862873,PWT
01_AUS,Australia,1975,Employment,6.01168203353882,-0.0037738726544165324,PWT
01_AUS,Australia,1976,Employment,6.09550762176514,0.013943782748099709,PWT
01_AUS,Australia,1977,Employment,6.14987134933472,0.008918654678646387,PWT
01_AUS,Australia,1978,Employment,6.17055416107178,0.003363129171685353,PWT
01_AUS,Australia,1979,Employment,6.25266456604004,0.01330681213144036,PWT
01_AUS,Australia,1980,Employment,6.43097400665283,0.02851735267892641,PWT
01_AUS,Australia,1981,Employment,6.52753734588623,0.01501535212760996,PWT
01_AUS,Australia,1982,Employment,6.53168630599976,0.0006356087899130891,PWT
01_AUS,Australia,1983,Employment,6.42645740509033,-0.016110525824360344,PWT
01_AUS,Australia,1984,Employment,6.64158773422241,0.033475726293879626,PWT
01_AUS,Australia,1985,Employment,6.86523818969727,0.03367424544020481,PWT
01_AUS,Australia,1986,Employment,7.15787935256958,0.04262651269863871,PWT
01_AUS,Australia,1987,Employment,7.32305145263672,0.023075563575662317,PWT
01_AUS,Australia,1988,Employment,7.60127115249634,0.03799231804652203,PWT
01_AUS,Australia,1989,Employment,7.9344048500061,0.04382605104152293,PWT
01_AUS,Australia,1990,Employment,8.06645011901856,0.01664211387100556,PWT
01_AUS,Australia,1991,Employment,7.87423372268677,-0.023829118570831365,PWT
01_AUS,Australia,1992,Employment,7.83751249313355,-0.004663467055520676,PWT
01_AUS,Australia,1993,Employment,7.87055444717407,0.004215872583229308,PWT
01_AUS,Australia,1994,Employment,8.1211748123169,0.03184278398999152,PWT
01_AUS,Australia,1995,Employment,8.4172887802124,0.036461962060760245,PWT
01_AUS,Australia,1996,Employment,8.6054220199585,0.022350812079581672,PWT
01_AUS,Australia,1997,Employment,8.65484237670898,0.005742932378663301,PWT
01_AUS,Australia,1998,Employment,8.79393672943115,0.01607127509294526,PWT
01_AUS,Australia,1999,Employment,8.95317459106445,0.0181076878914046,PWT
01_AUS,Australia,2000,Employment,9.15580081939697,0.022631774492005263,PWT
01_AUS,Australia,2001,Employment,9.33692646026611,0.019782610439210924,PWT
01_AUS,Australia,2002,Employment,9.45518779754639,0.012665981442988583,PWT
01_AUS,Australia,2003,Employment,9.67939853668213,0.023712986345329146,PWT
01_AUS,Australia,2004,Employment,9.86977863311768,0.01966858743485589,PWT
01_AUS,Australia,2005,Employment,10.1498174667358,0.028373365201774803,PWT
01_AUS,Australia,2006,Employment,10.4159488677979,0.026220314004098855,PWT
01_AUS,Australia,2007,Employment,10.7361841201782,0.030744702805746593,PWT
01_AUS,Australia,2008,Employment,11.0429754257202,0.02857545121319216,PWT
01_AUS,Australia,2009,Employment,11.1730194091797,0.011776172493928927,PWT
01_AUS,Australia,2010,Employment,11.3007745742798,0.01143425607899129,PWT
01_AUS,Australia,2011,Employment,11.5834360122681,0.02501257202595908,PWT
01_AUS,Australia,2012,Employment,11.7063789367676,0.010613683571031096,PWT
01_AUS,Australia,2013,Employment,11.8428659439087,0.011659199473922799,PWT
01_AUS,Australia,2014,Employment,11.8968238830566,0.004556155528861128,PWT
01_AUS,Australia,2015,Employment,12.0478782653809,0.012697034419365538,PWT
01_AUS,Australia,2016,Employment,12.3064651489258,0.02146327161089756,PWT
01_AUS,Australia,2017,Employment,12.4996700286865,0.015699461821298444,PWT
01_AUS,Australia,2018,Employment,12.8947973251343,0.03161101817415912,PWT
01_AUS,Australia,2019,Employment,13.1821699142456,0.022285932990288915,PWT
01_AUS,Australia,2020,Employment,13.200291633606,0.0013747144421811797,PWT
01_AUS,Australia,2021,Employment,13.3665046691895,0.012591618442758135,PWT
01_AUS,Australia,2022,Employment,13.7700872421265,0.030193575876817036,PWT
01_AUS,Australia,2023,Employment,13.7563667297363,-0.0009963998156979903,PWT
01_AUS,Australia,1950,Real GDP (PWT),148707.890625,,PWT
01_AUS,Australia,1951,Real GDP (PWT),152490.171875,0.025434300991719727,PWT
01_AUS,Australia,1952,Real GDP (PWT),146248.40625,-0.040932248604956145,PWT
01_AUS,Australia,1953,Real GDP (PWT),162114.296875,0.10848590444041162,PWT
01_AUS,Australia,1954,Real GDP (PWT),175074.5625,0.07994523539767218,PWT
01_AUS,Australia,1955,Real GDP (PWT),181980.1875,0.03944390836332956,PWT
01_AUS,Australia,1956,Real GDP (PWT),182397.890625,0.0022953219838834915,PWT
01_AUS,Australia,1957,Real GDP (PWT),186392.984375,0.02190317956150989,PWT
01_AUS,Australia,1958,Real GDP (PWT),199036.453125,0.0678323210092655,PWT
01_AUS,Australia,1959,Real GDP (PWT),211228.671875,0.06125620989810843,PWT
01_AUS,Australia,1960,Real GDP (PWT),216140.953125,0.02325575030319249,PWT
01_AUS,Australia,1961,Real GDP (PWT),219088.328125,0.013636356078690293,PWT
01_AUS,Australia,1962,Real GDP (PWT),232842.765625,0.06278032982273918,PWT
01_AUS,Australia,1963,Real GDP (PWT),248562.109375,0.06751055248723703,PWT
01_AUS,Australia,1964,Real GDP (PWT),264281.46875,0.06324117305942467,PWT
01_AUS,Australia,1965,Real GDP (PWT),270176.1875,0.02230469952312908,PWT
01_AUS,Australia,1966,Real GDP (PWT),286878.0,0.06181822556068162,PWT
01_AUS,Australia,1967,Real GDP (PWT),301614.90625,0.05136994210082335,PWT
01_AUS,Australia,1968,Real GDP (PWT),323228.96875,0.07166112168900796,PWT
01_AUS,Australia,1969,Real GDP (PWT),346807.96875,0.07294828830220679,PWT
01_AUS,Australia,1970,Real GDP (PWT),360562.40625,0.03966009647810309,PWT
01_AUS,Australia,1971,Real GDP (PWT),374662.03125,0.039104534348552766,PWT
01_AUS,Australia,1972,Real GDP (PWT),384476.6875,0.02619602583495051,PWT
01_AUS,Australia,1973,Real GDP (PWT),400267.59375,0.04107116702621916,PWT
01_AUS,Australia,1974,Real GDP (PWT),405614.21875,0.013357626456613536,PWT
01_AUS,Australia,1975,Real GDP (PWT),416113.34375,0.025884509256987265,PWT
01_AUS,Australia,1976,Real GDP (PWT),431073.09375,0.03595114221808715,PWT
01_AUS,Australia,1977,Real GDP (PWT),434924.65625,0.008934824640745687,PWT
01_AUS,Australia,1978,Real GDP (PWT),452540.96875,0.040504285620160285,PWT
01_AUS,Australia,1979,Real GDP (PWT),466278.5625,0.030356574760392885,PWT
01_AUS,Australia,1980,Real GDP (PWT),481852.09375,0.03339962954012066,PWT
01_AUS,Australia,1981,Real GDP (PWT),497875.53125,0.03325385052350405,PWT
01_AUS,Australia,1982,Real GDP (PWT),486801.0,-0.02224357405594035,PWT
01_AUS,Australia,1983,Real GDP (PWT),509163.40625,0.04593746982853353,PWT
01_AUS,Australia,1984,Real GDP (PWT),536039.375,0.05278456468021164,PWT
01_AUS,Australia,1985,Real GDP (PWT),557300.5,0.03966336428177497,PWT
01_AUS,Australia,1986,Real GDP (PWT),571565.1875,0.02559604288889039,PWT
01_AUS,Australia,1987,Real GDP (PWT),604474.9375,0.05757829678876303,PWT
01_AUS,Australia,1988,Real GDP (PWT),627888.4375,0.038733615816784805,PWT
01_AUS,Australia,1989,Real GDP (PWT),650350.5625,0.03577407013487166,PWT
01_AUS,Australia,1990,Real GDP (PWT),647864.5625,-0.003822553778447757,PWT
01_AUS,Australia,1991,Real GDP (PWT),650639.25,0.004282820300114842,PWT
01_AUS,Australia,1992,Real GDP (PWT),676968.875,0.0404673173344523,PWT
01_AUS,Australia,1993,Real GDP (PWT),703914.875,0.039803897926621756,PWT
01_AUS,Australia,1994,Real GDP (PWT),731268.4375,0.03885919089293299,PWT
01_AUS,Australia,1995,Real GDP (PWT),759523.875,0.03863894030022319,PWT
01_AUS,Australia,1996,Real GDP (PWT),789245.9375,0.03913249270801389,PWT
01_AUS,Australia,1997,Real GDP (PWT),826050.1875,0.046632169075941476,PWT
01_AUS,Australia,1998,Real GDP (PWT),867581.375,0.050276833209967675,PWT
01_AUS,Australia,1999,Real GDP (PWT),901603.5,0.03921490937953798,PWT
01_AUS,Australia,2000,Real GDP (PWT),919862.0,0.020251141438559106,PWT
01_AUS,Australia,2001,Real GDP (PWT),956468.75,0.03979591503942981,PWT
01_AUS,Australia,2002,Real GDP (PWT),986030.875,0.03090757016368806,PWT
01_AUS,Australia,2003,Real GDP (PWT),1027683.6875,0.04224290897584715,PWT
01_AUS,Australia,2004,Real GDP (PWT),1060098.5,0.03154162403691951,PWT
01_AUS,Australia,2005,Real GDP (PWT),1089307.875,0.02755345375924967,PWT
01_AUS,Australia,2006,Real GDP (PWT),1130410.875,0.03773313398656919,PWT
01_AUS,Australia,2007,Real GDP (PWT),1170950.625,0.03586284500314996,PWT
01_AUS,Australia,2008,Real GDP (PWT),1193111.375,0.018925435049834016,PWT
01_AUS,Australia,2009,Real GDP (PWT),1219598.25,0.02219983444546414,PWT
01_AUS,Australia,2010,Real GDP (PWT),1248954.875,0.024070733948658996,PWT
01_AUS,Australia,2011,Real GDP (PWT),1297872.875,0.03916714765215201,PWT
01_AUS,Australia,2012,Real GDP (PWT),1331646.0,0.02602190526556769,PWT
01_AUS,Australia,2013,Real GDP (PWT),1366206.125,0.025952937192016412,PWT
01_AUS,Australia,2014,Real GDP (PWT),1396128.25,0.021901618249588806,PWT
01_AUS,Australia,2015,Real GDP (PWT),1434652.875,0.027593901204993276,PWT
01_AUS,Australia,2016,Real GDP (PWT),1467357.125,0.022795932430693444,PWT
01_AUS,Australia,2017,Real GDP (PWT),1509594.5,0.028784659358232156,PWT
01_AUS,Australia,2018,Real GDP (PWT),1542376.0,0.02171543417785382,PWT
01_AUS,Australia,2019,Real GDP (PWT),1540531.375,-0.0011959632411292498,PWT
01_AUS,Australia,2020,Real GDP (PWT),1573054.625,0.021111708938742035,PWT
01_AUS,Australia,2021,Real GDP (PWT),1639789.75,0.04242390819708497,PWT
01_AUS,Australia,2022,Real GDP (PWT),1696231.25,0.03441996146152282,PWT
01_AUS,Australia,2023,Real GDP (PWT),1720506.25,0.014311138295559633,PWT
01_AUS,Australia,1950,TFP,,,PWT
01_AUS,Australia,1951,TFP,,,PWT
01_AUS,Australia,1952,TFP,,,PWT
01_AUS,Australia,1953,TFP,,,PWT
01_AUS,Australia,1954,TFP,0.723501682281494,,PWT
01_AUS,Australia,1955,TFP,0.729746520519257,0.008631408040504551,PWT
01_AUS,Australia,1956,TFP,0.71434623003006,-0.021103616195715214,PWT
01_AUS,Australia,1957,TFP,0.717217683792114,0.004019694710131194,PWT
01_AUS,Australia,1958,TFP,0.751721322536469,0.04810762412037217,PWT
01_AUS,Australia,1959,TFP,0.780886352062225,0.03879766164853082,PWT
01_AUS,Australia,1960,TFP,0.772082090377808,-0.011274702984840346,PWT
01_AUS,Australia,1961,TFP,0.768686830997467,-0.0043975367679872646,PWT
01_AUS,Australia,1962,TFP,0.786637127399445,0.0233518979096925,PWT
01_AUS,Australia,1963,TFP,0.805624604225159,0.024137529445736883,PWT
01_AUS,Australia,1964,TFP,0.815736591815949,0.012551736302189642,PWT
01_AUS,Australia,1965,TFP,0.800296068191528,-0.018928320464389303,PWT
01_AUS,Australia,1966,TFP,0.810403048992157,0.012629052174988553,PWT
01_AUS,Australia,1967,TFP,0.815716981887817,0.006557148202081198,PWT
01_AUS,Australia,1968,TFP,0.838782429695129,0.028276287388220744,PWT
01_AUS,Australia,1969,TFP,0.862702906131744,0.028518094311190456,PWT
01_AUS,Australia,1970,TFP,0.856578230857849,-0.007099402622111617,PWT
01_AUS,Australia,1971,TFP,0.856938481330872,0.0004205692603957978,PWT
01_AUS,Australia,1972,TFP,0.855249404907227,-0.0019710591371994157,PWT
01_AUS,Australia,1973,TFP,0.860223114490509,0.005815507797776842,PWT
01_AUS,Australia,1974,TFP,0.840820968151093,-0.022554783767822273,PWT
01_AUS,Australia,1975,TFP,0.855073571205139,0.016950817824377795,PWT
01_AUS,Australia,1976,TFP,0.859566569328308,0.00525451642346586,PWT
01_AUS,Australia,1977,TFP,0.846290946006775,-0.015444555192399956,PWT
01_AUS,Australia,1978,TFP,0.857884228229523,0.013698932119563523,PWT
01_AUS,Australia,1979,TFP,0.854605257511139,-0.0038221599261138994,PWT
01_AUS,Australia,1980,TFP,0.844538807868958,-0.011779063554438585,PWT
01_AUS,Australia,1981,TFP,0.846857130527496,0.0027450753440068087,PWT
01_AUS,Australia,1982,TFP,0.819687962532044,-0.032082351338919124,PWT
01_AUS,Australia,1983,TFP,0.85493928194046,0.04300577905221825,PWT
01_AUS,Australia,1984,TFP,0.854704856872559,-0.00027420083841378506,PWT
01_AUS,Australia,1985,TFP,0.852259457111359,-0.0028611043233660594,PWT
01_AUS,Australia,1986,TFP,0.831968486309052,-0.023808443113181865,PWT
01_AUS,Australia,1987,TFP,0.849189460277557,0.020699070039184253,PWT
01_AUS,Australia,1988,TFP,0.84373927116394,-0.006418107346546242,PWT
01_AUS,Australia,1989,TFP,0.831416070461273,-0.014605460624900313,PWT
01_AUS,Australia,1990,TFP,0.81285548210144,-0.02232406735839909,PWT
01_AUS,Australia,1991,TFP,0.824720621109009,0.014596861642483638,PWT
01_AUS,Australia,1992,TFP,0.850640773773193,0.031429010019573544,PWT
01_AUS,Australia,1993,TFP,0.865177989006043,0.017089723042979843,PWT
01_AUS,Australia,1994,TFP,0.866242468357086,0.0012303587985009745,PWT
01_AUS,Australia,1995,TFP,0.865886986255646,-0.0004103725162704075,PWT
01_AUS,Australia,1996,TFP,0.8708136677742,0.005689751199354998,PWT
01_AUS,Australia,1997,TFP,0.88994711637497,0.021971920410568613,PWT
01_AUS,Australia,1998,TFP,0.90939736366272,0.02185550908572731,PWT
01_AUS,Australia,1999,TFP,0.918573915958405,0.010090805914287237,PWT
01_AUS,Australia,2000,TFP,0.905627310276032,-0.014094244847857373,PWT
01_AUS,Australia,2001,TFP,0.92472505569458,0.02108786385066841,PWT
01_AUS,Australia,2002,TFP,0.937351763248444,0.013654553292470117,PWT
01_AUS,Australia,2003,TFP,0.948414981365204,0.011802632213993691,PWT
01_AUS,Australia,2004,TFP,0.953947186470032,0.005833105985804554,PWT
01_AUS,Australia,2005,TFP,0.947016716003418,-0.007265046288630894,PWT
01_AUS,Australia,2006,TFP,0.954572319984436,0.007978321663533183,PWT
01_AUS,Australia,2007,TFP,0.955101728439331,0.0005546027721645697,PWT
01_AUS,Australia,2008,TFP,0.941637814044952,-0.014096838057637728,PWT
01_AUS,Australia,2009,TFP,0.944998383522034,0.00356885569691201,PWT
01_AUS,Australia,2010,TFP,0.955094218254089,0.010683441271536864,PWT
01_AUS,Australia,2011,TFP,0.958053410053253,0.0030983244821367606,PWT
01_AUS,Australia,2012,TFP,0.959026873111725,0.0010160843312669865,PWT
01_AUS,Australia,2013,TFP,0.965567171573639,0.006819723873527028,PWT
01_AUS,Australia,2014,TFP,0.970684289932251,0.005299598525364324,PWT
01_AUS,Australia,2015,TFP,0.981469571590424,0.011111008769829622,PWT
01_AUS,Australia,2016,TFP,0.983357310295105,0.0019233797555455734,PWT
