economy_code,economy,year,variable,value,source,percent
14_PE,Peru,2023,Capital stock,2474005.2291036076,WDI and PWT calculation,0.03875498171218417
14_PE,Peru,2024,Capital stock,2560973.314626913,WDI and PWT calculation,0.03515274927483314
14_PE,Peru,2025,Capital stock,2648829.141959501,WDI and PWT calculation,0.03430563951244725
15_PHL,Philippines,1990,Capital stock,897883.7009319052,WDI and PWT calculation,
15_PHL,Philippines,1991,Capital stock,926418.2670189213,WDI and PWT calculation,0.031779801835583266
15_PHL,Philippines,1992,Capital stock,958077.424952649,WDI and PWT calculation,0.03417371943193892
15_PHL,Philippines,1993,Capital stock,995830.408664056,WDI and PWT calculation,0.039404940277423695
15_PHL,Philippines,1994,Capital stock,1037406.2323049699,WDI and PWT calculation,0.04174990367756437
15_PHL,Philippines,1995,Capital stock,1081805.6707766852,WDI and PWT calculation,0.042798507555777965
15_PHL,Philippines,1996,Capital stock,1134997.9932691373,WDI and PWT calculation,0.049169942374458486
15_PHL,Philippines,1997,Capital stock,1198108.5143977327,WDI and PWT calculation,0.05560408168372
15_PHL,Philippines,1998,Capital stock,1243134.5907061533,WDI and PWT calculation,0.03758096680504308
15_PHL,Philippines,1999,Capital stock,1279862.0163388497,WDI and PWT calculation,0.02954420696461635
15_PHL,Philippines,2000,Capital stock,1328147.4425973876,WDI and PWT calculation,0.03772705623115713
15_PHL,Philippines,2001,Capital stock,1368555.489667096,WDI and PWT calculation,0.030424368389916356
15_PHL,Philippines,2002,Capital stock,1411645.4022764834,WDI and PWT calculation,0.031485689060272604
15_PHL,Philippines,2003,Capital stock,1469262.8642433712,WDI and PWT calculation,0.04081581810415802
15_PHL,Philippines,2004,Capital stock,1530258.584183735,WDI and PWT calculation,0.04151450460280626
15_PHL,Philippines,2005,Capital stock,1587221.00282399,WDI and PWT calculation,0.03722404777140298
15_PHL,Philippines,2006,Capital stock,1648196.4500572027,WDI and PWT calculation,0.03841648209337256
15_PHL,Philippines,2007,Capital stock,1721823.0566847953,WDI and PWT calculation,0.04467101395894724
15_PHL,Philippines,2008,Capital stock,1805065.6885833517,WDI and PWT calculation,0.048345636664218095
15_PHL,Philippines,2009,Capital stock,1888545.6697140306,WDI and PWT calculation,0.046247613955919586
15_PHL,Philippines,2010,Capital stock,2002280.52887264,WDI and PWT calculation,0.060223515365573244
15_PHL,Philippines,2011,Capital stock,2100450.6188002503,WDI and PWT calculation,0.049029138780510406
15_PHL,Philippines,2012,Capital stock,2217600.4349763817,WDI and PWT calculation,0.0557736588175759
15_PHL,Philippines,2013,Capital stock,2354485.488988597,WDI and PWT calculation,0.06172665366277896
15_PHL,Philippines,2014,Capital stock,2504496.0217874013,WDI and PWT calculation,0.06371265972985185
15_PHL,Philippines,2015,Capital stock,2681883.070839026,WDI and PWT calculation,0.07082744293002619
15_PHL,Philippines,2016,Capital stock,2908762.78222214,WDI and PWT calculation,0.08459716750892299
15_PHL,Philippines,2017,Capital stock,3157679.17900534,WDI and PWT calculation,0.08557466366956246
15_PHL,Philippines,2018,Capital stock,3439812.379367979,WDI and PWT calculation,0.08934827902672171
15_PHL,Philippines,2019,Capital stock,3722783.593325348,WDI and PWT calculation,0.08226356055191641
15_PHL,Philippines,2020,Capital stock,3870915.4774705744,WDI and PWT calculation,0.03979062452376092
15_PHL,Philippines,2021,Capital stock,4047964.620491195,WDI and PWT calculation,0.04573831282317542
15_PHL,Philippines,2022,Capital stock,4254873.291272389,WDI and PWT calculation,0.051114248808846297
15_PHL,Philippines,2023,Capital stock,4485297.34856369,WDI and PWT calculation,0.054155327671906894
15_PHL,Philippines,2024,Capital stock,4741620.666245339,WDI and PWT calculation,0.05714745261286436
15_PHL,Philippines,2025,Capital stock,4950365.84971068,WDI and PWT calculation,0.04402401587106186
16_RUS,Russia,1990,Capital stock,38489958.28468333,WDI and PWT calculation,
16_RUS,Russia,1991,Capital stock,40028253.23179958,WDI and PWT calculation,0.0399661370308213
16_RUS,Russia,1992,Capital stock,40199752.579626456,WDI and PWT calculation,0.004284457451434021
16_RUS,Russia,1993,Capital stock,39923946.88185056,WDI and PWT calculation,-0.006860880480037412
16_RUS,Russia,1994,Capital stock,39413215.719803624,WDI and PWT calculation,-0.012792601982924645
16_RUS,Russia,1995,Capital stock,38840396.085460566,WDI and PWT calculation,-0.014533694444405332
16_RUS,Russia,1996,Capital stock,38118414.22068321,WDI and PWT calculation,-0.018588426935419955
16_RUS,Russia,1997,Capital stock,37490190.60874726,WDI and PWT calculation,-0.016480843308404824
16_RUS,Russia,1998,Capital stock,36831849.58614599,WDI and PWT calculation,-0.01756035410627288
16_RUS,Russia,1999,Capital stock,36236558.49864277,WDI and PWT calculation,-0.01616240004756997
16_RUS,Russia,2000,Capital stock,35774044.78938868,WDI and PWT calculation,-0.012763731668155476
16_RUS,Russia,2001,Capital stock,35448147.0170112,WDI and PWT calculation,-0.009109894458290135
16_RUS,Russia,2002,Capital stock,35144504.11746985,WDI and PWT calculation,-0.008565832775282778
16_RUS,Russia,2003,Capital stock,34993896.71297362,WDI and PWT calculation,-0.004285375716010287
16_RUS,Russia,2004,Capital stock,34972633.12343427,WDI and PWT calculation,-0.0006076370892260652
16_RUS,Russia,2005,Capital stock,35044537.858640485,WDI and PWT calculation,0.002056028636803875
16_RUS,Russia,2006,Capital stock,35288919.39184314,WDI and PWT calculation,0.006973455726208222
16_RUS,Russia,2007,Capital stock,35715764.9326742,WDI and PWT calculation,0.012095738497725828
16_RUS,Russia,2008,Capital stock,36237370.50580292,WDI and PWT calculation,0.014604351162910145
16_RUS,Russia,2009,Capital stock,36507326.55645182,WDI and PWT calculation,0.0074496589261539015
16_RUS,Russia,2010,Capital stock,36826962.424012326,WDI and PWT calculation,0.00875538960833655
16_RUS,Russia,2011,Capital stock,37338346.680144355,WDI and PWT calculation,0.013886137288330547
16_RUS,Russia,2012,Capital stock,37784219.59298952,WDI and PWT calculation,0.011941420884665765
16_RUS,Russia,2013,Capital stock,38221229.15957455,WDI and PWT calculation,0.011565928085652821
16_RUS,Russia,2014,Capital stock,38578409.3004266,WDI and PWT calculation,0.00934507206350732
16_RUS,Russia,2015,Capital stock,38750367.43427389,WDI and PWT calculation,0.004457367137876922
16_RUS,Russia,2016,Capital stock,38946251.37239417,WDI and PWT calculation,0.0050550214382489855
16_RUS,Russia,2017,Capital stock,39212286.09519133,WDI and PWT calculation,0.0068308171755326885
16_RUS,Russia,2018,Capital stock,39478915.07428151,WDI and PWT calculation,0.006799628525685053
16_RUS,Russia,2019,Capital stock,39749123.986743756,WDI and PWT calculation,0.006844385463831371
16_RUS,Russia,2020,Capital stock,39933334.249780305,WDI and PWT calculation,0.004634322585272077
16_RUS,Russia,2021,Capital stock,40154459.902751826,WDI and PWT calculation,0.0055373701476664206
16_RUS,Russia,2022,Capital stock,40423236.936507575,WDI and PWT calculation,0.006693578606378647
16_RUS,Russia,2023,Capital stock,41138440.79608148,WDI and PWT calculation,0.017692889381849097
16_RUS,Russia,2024,Capital stock,43163143.070018746,WDI and PWT calculation,0.049216796620306535
16_RUS,Russia,2025,Capital stock,43595282.34499084,WDI and PWT calculation,0.010011765692574448
17_SGP,Singapore,1990,Capital stock,512781.76288563997,WDI and PWT calculation,
17_SGP,Singapore,1991,Capital stock,550781.269054242,WDI and PWT calculation,0.07410463655096211
17_SGP,Singapore,1992,Capital stock,594193.2416852084,WDI and PWT calculation,0.07881889793658026
17_SGP,Singapore,1993,Capital stock,641993.4285053425,WDI and PWT calculation,0.08044552422805507
17_SGP,Singapore,1994,Capital stock,694682.7237099021,WDI and PWT calculation,0.08207139335869584
17_SGP,Singapore,1995,Capital stock,755041.5607349786,WDI and PWT calculation,0.08688691249256153
17_SGP,Singapore,1996,Capital stock,835564.586733302,WDI and PWT calculation,0.1066471439266734
17_SGP,Singapore,1997,Capital stock,924152.5743055079,WDI and PWT calculation,0.10602171152148387
17_SGP,Singapore,1998,Capital stock,1002226.9315432494,WDI and PWT calculation,0.0844821076177964
17_SGP,Singapore,1999,Capital stock,1070979.0649178037,WDI and PWT calculation,0.06859936727971228
17_SGP,Singapore,2000,Capital stock,1150337.7945580396,WDI and PWT calculation,0.07409923521364692
17_SGP,Singapore,2001,Capital stock,1218700.6555167097,WDI and PWT calculation,0.05942850985343395
17_SGP,Singapore,2002,Capital stock,1270386.8808035809,WDI and PWT calculation,0.04241092761614795
17_SGP,Singapore,2003,Capital stock,1314237.1063205164,WDI and PWT calculation,0.03451722162716142
17_SGP,Singapore,2004,Capital stock,1367698.2882837087,WDI and PWT calculation,0.04067849074271557
17_SGP,Singapore,2005,Capital stock,1421979.3764711604,WDI and PWT calculation,0.039687911180738444
17_SGP,Singapore,2006,Capital stock,1484676.5461494916,WDI and PWT calculation,0.044091476090126536
17_SGP,Singapore,2007,Capital stock,1562659.875363109,WDI and PWT calculation,0.05252546719072715
17_SGP,Singapore,2008,Capital stock,1652249.3307578103,WDI and PWT calculation,0.057331385291942594
17_SGP,Singapore,2009,Capital stock,1745960.8182669303,WDI and PWT calculation,0.0567175218440783
17_SGP,Singapore,2010,Capital stock,1846924.3620427179,WDI and PWT calculation,0.05782692413224111
17_SGP,Singapore,2011,Capital stock,1952816.8347692348,WDI and PWT calculation,0.05733449344368324
17_SGP,Singapore,2012,Capital stock,2070103.5255776313,WDI and PWT calculation,0.06006026203796844
17_SGP,Singapore,2013,Capital stock,2194986.0523749427,WDI and PWT calculation,0.060326706009770525
17_SGP,Singapore,2014,Capital stock,2322984.8144032788,WDI and PWT calculation,0.05831415734502876
17_SGP,Singapore,2015,Capital stock,2448229.896497319,WDI and PWT calculation,0.05391558365662963
17_SGP,Singapore,2016,Capital stock,2576242.609980968,WDI and PWT calculation,0.05228786465960433
17_SGP,Singapore,2017,Capital stock,2695172.6891587432,WDI and PWT calculation,0.04616416121564493
17_SGP,Singapore,2018,Capital stock,2785296.3962276126,WDI and PWT calculation,0.03343893600265013
17_SGP,Singapore,2019,Capital stock,2878317.006572698,WDI and PWT calculation,0.03339702391137678
17_SGP,Singapore,2020,Capital stock,2943319.614831123,WDI and PWT calculation,0.022583547298643758
17_SGP,Singapore,2021,Capital stock,3062845.299159905,WDI and PWT calculation,0.0406091420471304
17_SGP,Singapore,2022,Capital stock,3176243.4577039033,WDI and PWT calculation,0.037023795676230264
17_SGP,Singapore,2023,Capital stock,3293651.246240451,WDI and PWT calculation,0.03696435430721712
17_SGP,Singapore,2024,Capital stock,3469647.896455045,WDI and PWT calculation,0.05343512019236574
17_SGP,Singapore,2025,Capital stock,3644028.3053756533,WDI and PWT calculation,0.050258819950800726
18_CT,Chinese Taipei,1990,Capital stock,1678627.5770988532,IMF and PWT calculation,
18_CT,Chinese Taipei,1991,Capital stock,1838834.1112872332,IMF and PWT calculation,0.09543899812801993
18_CT,Chinese Taipei,1992,Capital stock,2019147.5965212856,IMF and PWT calculation,0.09805859273941153
18_CT,Chinese Taipei,1993,Capital stock,2213099.3585870736,IMF and PWT calculation,0.09605625779905358
18_CT,Chinese Taipei,1994,Capital stock,2423191.647780547,IMF and PWT calculation,0.09493125032018623
18_CT,Chinese Taipei,1995,Capital stock,2640579.5341137913,IMF and PWT calculation,0.08971138809113777
18_CT,Chinese Taipei,1996,Capital stock,2853605.0307914712,IMF and PWT calculation,0.08067376646891034
18_CT,Chinese Taipei,1997,Capital stock,3087680.9656402776,IMF and PWT calculation,0.08202814766691224
18_CT,Chinese Taipei,1998,Capital stock,3331646.5300250426,IMF and PWT calculation,0.07901255573345001
18_CT,Chinese Taipei,1999,Capital stock,3570371.9814112275,IMF and PWT calculation,0.07165389522411014
18_CT,Chinese Taipei,2000,Capital stock,3819484.9366354714,IMF and PWT calculation,0.06977226925407898
18_CT,Chinese Taipei,2001,Capital stock,3964598.5811782153,IMF and PWT calculation,0.03799298778504223
18_CT,Chinese Taipei,2002,Capital stock,4101924.9654638735,IMF and PWT calculation,0.034638156038699686
18_CT,Chinese Taipei,2003,Capital stock,4231490.967866915,IMF and PWT calculation,0.031586633956964594
18_CT,Chinese Taipei,2004,Capital stock,4398916.788499697,IMF and PWT calculation,0.03956662602004335
18_CT,Chinese Taipei,2005,Capital stock,4558373.400167247,IMF and PWT calculation,0.03624906297032604
18_CT,Chinese Taipei,2006,Capital stock,4710869.759166338,IMF and PWT calculation,0.033454117425635976
18_CT,Chinese Taipei,2007,Capital stock,4858409.0119270645,IMF and PWT calculation,0.03131889869671034
18_CT,Chinese Taipei,2008,Capital stock,4948388.424840772,IMF and PWT calculation,0.018520345383193026
18_CT,Chinese Taipei,2009,Capital stock,4997652.910094274,IMF and PWT calculation,0.009955662535745313
18_CT,Chinese Taipei,2010,Capital stock,5105274.825323542,IMF and PWT calculation,0.021534491723483207
18_CT,Chinese Taipei,2011,Capital stock,5198343.064137048,IMF and PWT calculation,0.018229819548961856
18_CT,Chinese Taipei,2012,Capital stock,5280071.9785451675,IMF and PWT calculation,0.015722108641109234
18_CT,Chinese Taipei,2013,Capital stock,5381229.5543068545,IMF and PWT calculation,0.019158370600387054
18_CT,Chinese Taipei,2014,Capital stock,5489284.608735935,IMF and PWT calculation,0.020079993491933124
18_CT,Chinese Taipei,2015,Capital stock,5597249.966549662,IMF and PWT calculation,0.019668384044417175
18_CT,Chinese Taipei,2016,Capital stock,5713026.165079326,IMF and PWT calculation,0.020684478846141774
18_CT,Chinese Taipei,2017,Capital stock,5838180.414574899,IMF and PWT calculation,0.021906822387856906
18_CT,Chinese Taipei,2018,Capital stock,5957657.814900969,IMF and PWT calculation,0.020464835246919888
18_CT,Chinese Taipei,2019,Capital stock,6109546.702486252,IMF and PWT calculation,0.0254947317057026
18_CT,Chinese Taipei,2020,Capital stock,6279716.806824096,IMF and PWT calculation,0.027853147315920035
18_CT,Chinese Taipei,2021,Capital stock,6510970.786251538,IMF and PWT calculation,0.03682554270220306
18_CT,Chinese Taipei,2022,Capital stock,6761600.563742382,IMF and PWT calculation,0.03849345753786371
18_CT,Chinese Taipei,2023,Capital stock,6919353.614647737,IMF and PWT calculation,0.023330726122934742
18_CT,Chinese Taipei,2024,Capital stock,7283871.004077123,IMF and PWT calculation,0.05268084415540364
18_CT,Chinese Taipei,2025,Capital stock,7915862.367260947,IMF and PWT calculation,0.0867658643089737
18_CT,Chinese Taipei,2026,Capital stock,8325845.570640238,IMF and PWT calculation,0.05179261391341661
18_CT,Chinese Taipei,2027,Capital stock,8573155.058806539,IMF and PWT calculation,0.029703828406137944
18_CT,Chinese Taipei,2028,Capital stock,8783111.04077773,IMF and PWT calculation,0.024489931714873237
18_CT,Chinese Taipei,2029,Capital stock,8991429.726638122,IMF and PWT calculation,0.02371809770970912
18_CT,Chinese Taipei,2030,Capital stock,9209142.428937552,IMF and PWT calculation,0.024213357488012566
18_CT,Chinese Taipei,2031,Capital stock,9405024.559731914,IMF and PWT calculation,0.02127039866153524
19_THA,Thailand,1990,Capital stock,1507076.8157390812,WDI and PWT calculation,
19_THA,Thailand,1991,Capital stock,1705080.8160951172,WDI and PWT calculation,0.13138281890358283
19_THA,Thailand,1992,Capital stock,1890478.3229618196,WDI and PWT calculation,0.10873238682685415
19_THA,Thailand,1993,Capital stock,2105204.103507258,WDI and PWT calculation,0.11358277846266263
19_THA,Thailand,1994,Capital stock,2353363.182258361,WDI and PWT calculation,0.11787886900736666
19_THA,Thailand,1995,Capital stock,2632660.078874559,WDI and PWT calculation,0.11867989553069158
19_THA,Thailand,1996,Capital stock,2923648.0921669304,WDI and PWT calculation,0.11053003599946942
19_THA,Thailand,1997,Capital stock,3103852.511773168,WDI and PWT calculation,0.06163683655671259
19_THA,Thailand,1998,Capital stock,3120931.7402570024,WDI and PWT calculation,0.005502590222651094
19_THA,Thailand,1999,Capital stock,3138887.947129813,WDI and PWT calculation,0.005753476322853501
19_THA,Thailand,2000,Capital stock,3171107.788396084,WDI and PWT calculation,0.010264731270746008
19_THA,Thailand,2001,Capital stock,3212827.4895306686,WDI and PWT calculation,0.013156191437972531
19_THA,Thailand,2002,Capital stock,3263174.1226332365,WDI and PWT calculation,0.015670506202598133
19_THA,Thailand,2003,Capital stock,3343240.988543398,WDI and PWT calculation,0.02453649817667447
19_THA,Thailand,2004,Capital stock,3457787.9179115095,WDI and PWT calculation,0.034262241268469884
19_THA,Thailand,2005,Capital stock,3609405.17067612,WDI and PWT calculation,0.04384804862647185
19_THA,Thailand,2006,Capital stock,3755018.9670629245,WDI and PWT calculation,0.040342879089832806
19_THA,Thailand,2007,Capital stock,3895189.5517383553,WDI and PWT calculation,0.03732886195913632
19_THA,Thailand,2008,Capital stock,4035295.4188368386,WDI and PWT calculation,0.035968947143010466
19_THA,Thailand,2009,Capital stock,4126345.4022192424,WDI and PWT calculation,0.02256339968503429
19_THA,Thailand,2010,Capital stock,4254177.366329637,WDI and PWT calculation,0.030979462853895745
19_THA,Thailand,2011,Capital stock,4395056.829009893,WDI and PWT calculation,0.03311555926070908
19_THA,Thailand,2012,Capital stock,4567013.529338614,WDI and PWT calculation,0.03912502318370681
19_THA,Thailand,2013,Capital stock,4716845.321165028,WDI and PWT calculation,0.032807389525757014
19_THA,Thailand,2014,Capital stock,4849893.043956406,WDI and PWT calculation,0.028206929363228772
19_THA,Thailand,2015,Capital stock,5001780.496056927,WDI and PWT calculation,0.031317691075639864
19_THA,Thailand,2016,Capital stock,5152972.246731289,WDI and PWT calculation,0.030227586115294525
19_THA,Thailand,2017,Capital stock,5303774.230274955,WDI and PWT calculation,0.029265048659892434
19_THA,Thailand,2018,Capital stock,5463249.616346681,WDI and PWT calculation,0.030068283291813103
19_THA,Thailand,2019,Capital stock,5624030.7664165385,WDI and PWT calculation,0.02942958154223496
19_THA,Thailand,2020,Capital stock,5748893.553390257,WDI and PWT calculation,0.02220165432225718
19_THA,Thailand,2021,Capital stock,5886032.310107322,WDI and PWT calculation,0.02385480883294333
19_THA,Thailand,2022,Capital stock,6039267.232684104,WDI and PWT calculation,0.026033652977685895
19_THA,Thailand,2023,Capital stock,6202749.0243687285,WDI and PWT calculation,0.027069805886361875
19_THA,Thailand,2024,Capital stock,6385643.273785466,WDI and PWT calculation,0.029485998659336543
19_THA,Thailand,2025,Capital stock,6541610.979209552,WDI and PWT calculation,0.024424744499018436
20_USA,United States of America,1990,Capital stock,39444356.5450529,WDI and PWT calculation,
20_USA,United States of America,1991,Capital stock,40256320.62847043,WDI and PWT calculation,0.020585050804165395
20_USA,United States of America,1992,Capital stock,41121708.84857276,WDI and PWT calculation,0.021496952691953286
20_USA,United States of America,1993,Capital stock,42063299.6261419,WDI and PWT calculation,0.022897656832221225
20_USA,United States of America,1994,Capital stock,43107901.05588296,WDI and PWT calculation,0.024834034396385096
20_USA,United States of America,1995,Capital stock,44219409.65085751,WDI and PWT calculation,0.02578433576558603
20_USA,United States of America,1996,Capital stock,45467285.67166785,WDI and PWT calculation,0.028220096800549266
20_USA,United States of America,1997,Capital stock,46829381.61520155,WDI and PWT calculation,0.029957714066543906
20_USA,United States of America,1998,Capital stock,48369858.19604746,WDI and PWT calculation,0.03289551404936453
20_USA,United States of America,1999,Capital stock,50052078.702736855,WDI and PWT calculation,0.03477828071918676
20_USA,United States of America,2000,Capital stock,51811177.010184,WDI and PWT calculation,0.03514535965418264
20_USA,United States of America,2001,Capital stock,53383819.31240037,WDI and PWT calculation,0.03035334059110939
20_USA,United States of America,2002,Capital stock,54764638.814595655,WDI and PWT calculation,0.02586588071030982
20_USA,United States of America,2003,Capital stock,56224215.99337812,WDI and PWT calculation,0.0266518178586701
20_USA,United States of America,2004,Capital stock,57830439.15907544,WDI and PWT calculation,0.02856817364757025
20_USA,United States of America,2005,Capital stock,59572413.83432549,WDI and PWT calculation,0.03012210698345852
20_USA,United States of America,2006,Capital stock,61284619.08566734,WDI and PWT calculation,0.02874157921657483
20_USA,United States of America,2007,Capital stock,62826223.83842112,WDI and PWT calculation,0.02515483943204133
20_USA,United States of America,2008,Capital stock,64060502.82246956,WDI and PWT calculation,0.019645920264487193
20_USA,United States of America,2009,Capital stock,64695022.952973075,WDI and PWT calculation,0.009905013269439378
20_USA,United States of America,2010,Capital stock,65357370.2755205,WDI and PWT calculation,0.01023799501592082
20_USA,United States of America,2011,Capital stock,66115035.53149386,WDI and PWT calculation,0.01159265210303495
20_USA,United States of America,2012,Capital stock,67044534.96624915,WDI and PWT calculation,0.014058820770239677
20_USA,United States of America,2013,Capital stock,68032058.01492202,WDI and PWT calculation,0.014729359360460936
20_USA,United States of America,2014,Capital stock,69148663.40998219,WDI and PWT calculation,0.016412929839859425
20_USA,United States of America,2015,Capital stock,70334080.54879743,WDI and PWT calculation,0.017143023167156546
20_USA,United States of America,2016,Capital stock,71533314.58427203,WDI and PWT calculation,0.017050539740013804
20_USA,United States of America,2017,Capital stock,72808721.29974473,WDI and PWT calculation,0.017829548691891794
20_USA,United States of America,2018,Capital stock,74191100.63672379,WDI and PWT calculation,0.018986452615861404
20_USA,United States of America,2019,Capital stock,75575060.8992765,WDI and PWT calculation,0.018653992873475023
20_USA,United States of America,2020,Capital stock,76858869.02697825,WDI and PWT calculation,0.016987192764723824
20_USA,United States of America,2021,Capital stock,78305442.15619664,WDI and PWT calculation,0.018821160752581667
20_USA,United States of America,2022,Capital stock,79648637.07234906,WDI and PWT calculation,0.017153276696568964
20_USA,United States of America,2023,Capital stock,81020790.82294713,WDI and PWT calculation,0.017227586070954093
20_USA,United States of America,2024,Capital stock,83283853.1439897,WDI and PWT calculation,0.027931871536381214
20_USA,United States of America,2025,Capital stock,85083935.31830408,WDI and PWT calculation,0.021613819562385173
21_VN,Viet Nam,1990,Capital stock,195334.62561634186,WDI and PWT calculation,
21_VN,Viet Nam,1991,Capital stock,206231.64509966993,WDI and PWT calculation,0.05578642009292811
21_VN,Viet Nam,1992,Capital stock,226271.5141605325,WDI and PWT calculation,0.0971716491481096
21_VN,Viet Nam,1993,Capital stock,255798.50364619738,WDI and PWT calculation,0.13049362220962735
21_VN,Viet Nam,1994,Capital stock,294538.6465542359,WDI and PWT calculation,0.15144788712924284
21_VN,Viet Nam,1995,Capital stock,339157.5180429839,WDI and PWT calculation,0.1514873243655377
21_VN,Viet Nam,1996,Capital stock,389892.2413613748,WDI and PWT calculation,0.14959044284538292
21_VN,Viet Nam,1997,Capital stock,444801.7875430521,WDI and PWT calculation,0.14083262080299752
21_VN,Viet Nam,1998,Capital stock,505358.538167948,WDI and PWT calculation,0.1361432267603795
21_VN,Viet Nam,1999,Capital stock,563653.7325396453,WDI and PWT calculation,0.11535412972942338
21_VN,Viet Nam,2000,Capital stock,625989.6153984672,WDI and PWT calculation,0.11059251320479357
21_VN,Viet Nam,2001,Capital stock,688211.4333417453,WDI and PWT calculation,0.09939752419642223
21_VN,Viet Nam,2002,Capital stock,756267.6819120403,WDI and PWT calculation,0.09888857591312394
21_VN,Viet Nam,2003,Capital stock,833040.6843544598,WDI and PWT calculation,0.10151564621711384
21_VN,Viet Nam,2004,Capital stock,918196.9938281362,WDI and PWT calculation,0.10222347008137533
21_VN,Viet Nam,2005,Capital stock,1012136.123075,WDI and PWT calculation,0.10230825180031777
21_VN,Viet Nam,2006,Capital stock,1066703.463048603,WDI and PWT calculation,0.05391304462864177
21_VN,Viet Nam,2007,Capital stock,1158293.9961865502,WDI and PWT calculation,0.08586316282895035
21_VN,Viet Nam,2008,Capital stock,1249388.1684643256,WDI and PWT calculation,0.07864512168558635
21_VN,Viet Nam,2009,Capital stock,1348692.4124382432,WDI and PWT calculation,0.0794822990007793
21_VN,Viet Nam,2010,Capital stock,1468198.1557026864,WDI and PWT calculation,0.0886085976033586
21_VN,Viet Nam,2011,Capital stock,1626958.1201362,WDI and PWT calculation,0.10813251863644413
21_VN,Viet Nam,2012,Capital stock,1785440.2637037495,WDI and PWT calculation,0.09741009409282286
21_VN,Viet Nam,2013,Capital stock,1953757.1432047163,WDI and PWT calculation,0.09427191876574303
21_VN,Viet Nam,2014,Capital stock,2141279.215443151,WDI and PWT calculation,0.09598023627995311
21_VN,Viet Nam,2015,Capital stock,2351488.3315465366,WDI and PWT calculation,0.09816987648660369
21_VN,Viet Nam,2016,Capital stock,2585632.7559892843,WDI and PWT calculation,0.09957286255754227
21_VN,Viet Nam,2017,Capital stock,2847862.0267883646,WDI and PWT calculation,0.1014178329044062
21_VN,Viet Nam,2018,Capital stock,3131078.900910398,WDI and PWT calculation,0.09944894501838886
21_VN,Viet Nam,2019,Capital stock,3435051.4852081956,WDI and PWT calculation,0.0970823776460612
21_VN,Viet Nam,2020,Capital stock,3744883.314212991,WDI and PWT calculation,0.09019714270338408
21_VN,Viet Nam,2021,Capital stock,4056418.2384308698,WDI and PWT calculation,0.08318948764985734
21_VN,Viet Nam,2022,Capital stock,4401726.656428868,WDI and PWT calculation,0.08512643364200345
21_VN,Viet Nam,2023,Capital stock,4740118.206276047,WDI and PWT calculation,0.0768770021993408
21_VN,Viet Nam,2024,Capital stock,5073801.290904587,WDI and PWT calculation,0.07039551971230051
21_VN,Viet Nam,2025,Capital stock,5480660.790441601,WDI and PWT calculation,0.08018829989782206
