economy_code,economy,year,variable,value,population
07_INA,Indonesia,2076,APERC GDP projections,17745351.224392623,GDP_low
07_INA,Indonesia,2077,APERC GDP projections,18059248.767583,GDP_low
07_INA,Indonesia,2078,APERC GDP projections,18375787.706376024,GDP_low
07_INA,Indonesia,2079,APERC GDP projections,18695251.70220595,GDP_low
07_INA,Indonesia,2080,APERC GDP projections,19017267.423892256,GDP_low
07_INA,Indonesia,2081,APERC GDP projections,19342059.401898917,GDP_low
07_INA,Indonesia,2082,APERC GDP projections,19669165.98001671,GDP_low
07_INA,Indonesia,2083,APERC GDP projections,19998219.76645088,GDP_low
07_INA,Indonesia,2084,APERC GDP projections,20329171.195375644,GDP_low
07_INA,Indonesia,2085,APERC GDP projections,20661986.06616944,GDP_low
07_INA,Indonesia,2086,APERC GDP projections,20996356.872532025,GDP_low
07_INA,Indonesia,2087,APERC GDP projections,21332048.653709043,GDP_low
07_INA,Indonesia,2088,APERC GDP projections,21668839.00548733,GDP_low
07_INA,Indonesia,2089,APERC GDP projections,22006846.63848286,GDP_low
07_INA,Indonesia,2090,APERC GDP projections,22345727.24004268,GDP_low
07_INA,Indonesia,2091,APERC GDP projections,22685026.58454203,GDP_low
07_INA,Indonesia,2092,APERC GDP projections,23024849.740730613,GDP_low
07_INA,Indonesia,2093,APERC GDP projections,23364820.470204286,GDP_low
07_INA,Indonesia,2094,APERC GDP projections,23707996.753877256,GDP_low
07_INA,Indonesia,2095,APERC GDP projections,24054597.59265408,GDP_low
07_INA,Indonesia,2096,APERC GDP projections,24404695.71922424,GDP_low
07_INA,Indonesia,2097,APERC GDP projections,24757788.40924536,GDP_low
07_INA,Indonesia,2098,APERC GDP projections,25114014.362189952,GDP_low
07_INA,Indonesia,2099,APERC GDP projections,25473768.51601482,GDP_low
07_INA,Indonesia,2100,APERC GDP projections,25836778.49776414,GDP_low
07_INA,Indonesia,1990,APERC GDP projections,,GDP_high
07_INA,Indonesia,1991,APERC GDP projections,,GDP_high
07_INA,Indonesia,1992,APERC GDP projections,,GDP_high
07_INA,Indonesia,1993,APERC GDP projections,,GDP_high
07_INA,Indonesia,1994,APERC GDP projections,,GDP_high
07_INA,Indonesia,1995,APERC GDP projections,,GDP_high
07_INA,Indonesia,1996,APERC GDP projections,,GDP_high
07_INA,Indonesia,1997,APERC GDP projections,,GDP_high
07_INA,Indonesia,1998,APERC GDP projections,,GDP_high
07_INA,Indonesia,1999,APERC GDP projections,,GDP_high
07_INA,Indonesia,2000,APERC GDP projections,,GDP_high
07_INA,Indonesia,2001,APERC GDP projections,,GDP_high
07_INA,Indonesia,2002,APERC GDP projections,,GDP_high
07_INA,Indonesia,2003,APERC GDP projections,,GDP_high
07_INA,Indonesia,2004,APERC GDP projections,,GDP_high
07_INA,Indonesia,2005,APERC GDP projections,,GDP_high
07_INA,Indonesia,2006,APERC GDP projections,,GDP_high
07_INA,Indonesia,2007,APERC GDP projections,,GDP_high
07_INA,Indonesia,2008,APERC GDP projections,,GDP_high
07_INA,Indonesia,2009,APERC GDP projections,,GDP_high
07_INA,Indonesia,2010,APERC GDP projections,,GDP_high
07_INA,Indonesia,2011,APERC GDP projections,,GDP_high
07_INA,Indonesia,2012,APERC GDP projections,,GDP_high
07_INA,Indonesia,2013,APERC GDP projections,,GDP_high
07_INA,Indonesia,2014,APERC GDP projections,,GDP_high
07_INA,Indonesia,2015,APERC GDP projections,,GDP_high
07_INA,Indonesia,2016,APERC GDP projections,,GDP_high
07_INA,Indonesia,2017,APERC GDP projections,,GDP_high
07_INA,Indonesia,2018,APERC GDP projections,,GDP_high
07_INA,Indonesia,2019,APERC GDP projections,,GDP_high
07_INA,Indonesia,2020,APERC GDP projections,,GDP_high
07_INA,Indonesia,2021,APERC GDP projections,,GDP_high
07_INA,Indonesia,2022,APERC GDP projections,,GDP_high
07_INA,Indonesia,2023,APERC GDP projections,,GDP_high
07_INA,Indonesia,2024,APERC GDP projections,,GDP_high
07_INA,Indonesia,2025,APERC GDP projections,,GDP_high
07_INA,Indonesia,2026,APERC GDP projections,4521092.978177285,GDP_high
07_INA,Indonesia,2027,APERC GDP projections,4745501.814719521,GDP_high
07_INA,Indonesia,2028,APERC GDP projections,4972002.602049681,GDP_high
07_INA,Indonesia,2029,APERC GDP projections,5202862.334721122,GDP_high
07_INA,Indonesia,2030,APERC GDP projections,5442020.065836629,GDP_high
07_INA,Indonesia,2031,APERC GDP projections,5686484.184798352,GDP_high
