economy_code,economy,year,population_1jan,Real GDP PPP 2021 USD,output_to_kstock,delta,Gross national savings,9th Outlook
01_AUS,Australia,2041,30462.956,,,,,2331530.934423217
01_AUS,Australia,2042,30677.588,,,,,2383504.982889417
01_AUS,Australia,2043,30895.079,,,,,2436489.562949762
01_AUS,Australia,2044,31109.348,,,,,2490473.028877621
01_AUS,Australia,2045,31322.839,,,,,2545471.416826891
01_AUS,Australia,2046,31539.406,,,,,2601483.4341786224
01_AUS,Australia,2047,31761.57,,,,,2658525.7892070995
01_AUS,Australia,2048,31970.869,,,,,2716615.1877265424
01_AUS,Australia,2049,32192.373,,,,,2775750.10844983
01_AUS,Australia,2050,32401.987,,,,,2835983.199393504
01_AUS,Australia,2051,32611.952,,,,,2897348.193885823
01_AUS,Australia,2052,32820.222,,,,,2959908.9284390816
01_AUS,Australia,2053,33023.594,,,,,3023773.675161787
01_AUS,Australia,2054,33227.552,,,,,3089034.1621493674
01_AUS,Australia,2055,33434.945,,,,,3155667.7051610234
01_AUS,Australia,2056,33643.673,,,,,3223699.749651047
01_AUS,Australia,2057,33847.012,,,,,3293210.4730713707
01_AUS,Australia,2058,34051.096,,,,,3364370.997591922
01_AUS,Australia,2059,34262.535,,,,,3437027.1824529506
01_AUS,Australia,2060,34462.733,,,,,3511305.65781778
01_AUS,Australia,2061,34662.633,,,,,3587188.410224863
01_AUS,Australia,2062,34866.752,,,,,3664814.466204923
01_AUS,Australia,2063,35071.672,,,,,3744068.237562721
01_AUS,Australia,2064,35279.259,,,,,3825048.2569025815
01_AUS,Australia,2065,35475.901,,,,,3907715.224530548
01_AUS,Australia,2066,35678.977,,,,,3992156.311325517
01_AUS,Australia,2067,35890.727,,,,,4078305.248338873
01_AUS,Australia,2068,36103.806,,,,,4166144.97366431
01_AUS,Australia,2069,36318.24,,,,,4255860.701900582
01_AUS,Australia,2070,36531.164,,,,,4347393.499019391
01_AUS,Australia,2071,36739.081,,,,,4440624.521789819
01_AUS,Australia,2072,36940.264,,,,,4535549.44460575
01_AUS,Australia,2073,37142.551,,,,,4632244.4964297535
01_AUS,Australia,2074,37347.566,,,,,4730819.021308099
01_AUS,Australia,2075,37556.139,,,,,4831260.112416432
01_AUS,Australia,2076,37763.031,,,,,4933592.692345492
01_AUS,Australia,2077,37968.296,,,,,5037775.621595243
01_AUS,Australia,2078,38179.305,,,,,5143832.157501199
01_AUS,Australia,2079,38388.709,,,,,5251873.3263874855
01_AUS,Australia,2080,38597.005,,,,,5361944.227709318
01_AUS,Australia,2081,38804.682,,,,,5474201.130107497
01_AUS,Australia,2082,39022.083,,,,,5588544.881829878
01_AUS,Australia,2083,39232.369,,,,,5705494.706468192
01_AUS,Australia,2084,39449.919,,,,,5825170.3851144565
01_AUS,Australia,2085,39655.558,,,,,5947817.732026246
01_AUS,Australia,2086,39863.078,,,,,6073634.558093623
01_AUS,Australia,2087,40077.588,,,,,6202360.278884557
01_AUS,Australia,2088,40299.278,,,,,6334327.321479347
01_AUS,Australia,2089,40533.321,,,,,6469514.278891658
01_AUS,Australia,2090,40759.661,,,,,6608137.631037632
01_AUS,Australia,2091,40993.747,,,,,6750423.51578038
01_AUS,Australia,2092,41229.092,,,,,6896435.374103701
01_AUS,Australia,2093,41460.325,,,,,7046229.5340289725
01_AUS,Australia,2094,41689.12,,,,,7200076.639262567
01_AUS,Australia,2095,41905.168,,,,,7357829.29658941
01_AUS,Australia,2096,42127.78,,,,,7519596.530945959
01_AUS,Australia,2097,42358.925,,,,,7685721.020951324
01_AUS,Australia,2098,42595.326,,,,,7855860.6146867005
01_AUS,Australia,2099,42818.144,,,,,8030087.517523824
01_AUS,Australia,2100,43035.124,,,,,8208857.56680458
02_BD,Brunei Darussalam,1990,251.663,30166.2430548788,0.2816128208351422,0.047948744148016,,24286.40268615882
02_BD,Brunei Darussalam,1991,258.922,31044.2786293994,0.2783631569499207,0.0497572645545006,,25043.615845531865
02_BD,Brunei Darussalam,1992,266.271,30075.505025988,0.2766363045234961,0.0516151376068592,,26264.30076420012
02_BD,Brunei Darussalam,1993,273.408,29884.9316910154,0.2594814878647504,0.0533773526549339,,26412.226743729785
02_BD,Brunei Darussalam,1994,280.535,30181.6098553671,0.2552209258601239,0.0548239015042782,,27183.60827992025
02_BD,Brunei Darussalam,1995,287.648,30588.2448027798,0.2531324485713513,0.0544982515275478,,28381.522714612194
02_BD,Brunei Darussalam,1996,294.743,30579.8894812155,0.2294456952367454,0.0540277510881424,,29278.57681997508
02_BD,Brunei Darussalam,1997,301.808,32519.8608489052,0.2152922325483799,0.0542309395968914,,28827.583055278817
02_BD,Brunei Darussalam,1998,308.875,30354.9619039354,0.2072813131718935,0.0535907410085201,,28684.366519020077
02_BD,Brunei Darussalam,1999,315.896,31648.3024932464,0.210644722109668,0.0522266291081905,,29521.493132992626
02_BD,Brunei Darussalam,2000,322.927,32747.9785519656,0.2177308601475887,0.0507432632148266,,30371.79979169053
02_BD,Brunei Darussalam,2001,329.921,33228.0838348158,0.2234465678327218,0.049600999802351,51.7876966296619,31200.9216773231
02_BD,Brunei Darussalam,2002,336.769,34544.3940735811,0.2266036409660985,0.0491997003555298,54.5162238558289,32384.04146287403
02_BD,Brunei Darussalam,2003,343.429,35782.267943159895,0.2314282844474858,0.0488759689033031,56.9478569565325,33295.651519279
02_BD,Brunei Darussalam,2004,349.845,35819.6741437482,0.2303807240960527,0.0479025617241859,56.7706482500164,33473.72045946944
02_BD,Brunei Darussalam,2005,355.976,35818.2681081303,0.2288990435062272,0.0468044951558113,63.9414562144402,33679.12254948731
02_BD,Brunei Darussalam,2006,361.855,37286.248511735495,0.2362329534247074,0.0461096949875355,66.2085968576008,35159.310896756055
02_BD,Brunei Darussalam,2007,367.47,35882.934589017,0.2305031703544989,0.0461565665900707,61.7392099345848,35165.12827195728
02_BD,Brunei Darussalam,2008,374.275,34483.245006226,0.2187727042883419,0.0468208640813828,69.492591540605,34483.312178458
02_BD,Brunei Darussalam,2009,381.311,33827.9758767617,0.2084796883992138,0.0475124828517437,58.2879888470828,33865.93190023636
02_BD,Brunei Darussalam,2010,388.594,34755.3239628481,0.2085496739759895,0.0473851971328259,60.151545349916,34773.24574724472
02_BD,Brunei Darussalam,2011,396.07,36056.704487345,0.2059319992936221,0.0468343086540699,63.7858068696577,36022.51643958402
02_BD,Brunei Darussalam,2012,402.707,36385.9509442523,0.1935838613071796,0.0466860942542553,62.9040809586224,36413.322961734855
02_BD,Brunei Darussalam,2013,408.406,35612.8284708911,0.1756075773018214,0.0469153374433517,60.279412864525,35586.25733271824
02_BD,Brunei Darussalam,2014,413.998,34719.698877079005,0.1657183652021012,0.0467393957078457,59.8076367677065,34753.6898867536
02_BD,Brunei Darussalam,2015,419.503,34583.4644208093,0.1591353321017919,0.0461969897150993,57.1182687749519,34545.39240093924
02_BD,Brunei Darussalam,2016,424.92,33726.514628313,0.1512503610839911,0.0457130782306194,56.4115794432201,33705.74468679014
02_BD,Brunei Darussalam,2017,430.208,34174.6478029999,0.1487553892196216,0.0452341698110104,55.3364205017207,34214.353380151246
02_BD,Brunei Darussalam,2018,435.336,34192.5454221039,0.1418986012232325,0.0451486669480801,53.2133009127659,34161.55265846066
02_BD,Brunei Darussalam,2019,440.283,35515.401787812894,0.1416420916802383,0.045395839959383,53.5317208322741,35553.967527902634
02_BD,Brunei Darussalam,2020,445.077,35917.9949174561,0.1390625492751424,0.0454540103673935,50.8859947205967,35949.58507597034
02_BD,Brunei Darussalam,2021,449.73,35346.6248872816,0.1344288505986091,0.0449635721743107,49.7343409455499,35346.6248872816
02_BD,Brunei Darussalam,2022,453.711,34771.064644095706,0.1301206070175037,0.0441370196640492,50.3806352832592,35788.00491577132
02_BD,Brunei Darussalam,2023,457.028,35163.1585314447,0.1297846710639606,0.0434116758406162,45.871344690754,36984.50883529808
02_BD,Brunei Darussalam,2024,460.869,36588.1515413938,,,47.6532634913652,38179.06029835542
02_BD,Brunei Darussalam,2025,464.574,36833.131954828,,,45.3344398925132,39412.10466773708
02_BD,Brunei Darussalam,2026,468.087,,,,,40398.27680864886
02_BD,Brunei Darussalam,2027,471.463,,,,,41789.93556318823
02_BD,Brunei Darussalam,2028,474.848,,,,,42687.27531452347
02_BD,Brunei Darussalam,2029,478.017,,,,,43503.60980755277
02_BD,Brunei Darussalam,2030,480.972,,,,,44253.616178097385
02_BD,Brunei Darussalam,2031,483.921,,,,,44946.92607193792
02_BD,Brunei Darussalam,2032,486.711,,,,,45696.32883715983
02_BD,Brunei Darussalam,2033,489.192,,,,,46439.07839310984
02_BD,Brunei Darussalam,2034,491.681,,,,,47126.00809198518
02_BD,Brunei Darussalam,2035,494.106,,,,,47760.237485851474
02_BD,Brunei Darussalam,2036,496.474,,,,,48341.34394912444
02_BD,Brunei Darussalam,2037,498.636,,,,,48902.2822457625
02_BD,Brunei Darussalam,2038,500.772,,,,,49446.65420298927
02_BD,Brunei Darussalam,2039,503.068,,,,,49990.236392548366
02_BD,Brunei Darussalam,2040,505.064,,,,,50530.913349669056
02_BD,Brunei Darussalam,2041,506.887,,,,,51069.13685687898
02_BD,Brunei Darussalam,2042,508.72,,,,,51606.832992417534
02_BD,Brunei Darussalam,2043,510.37,,,,,52141.5607545705
02_BD,Brunei Darussalam,2044,511.888,,,,,52674.06682521145
02_BD,Brunei Darussalam,2045,513.301,,,,,53201.684619353
02_BD,Brunei Darussalam,2046,514.803,,,,,53724.46266723681
02_BD,Brunei Darussalam,2047,516.034,,,,,54241.9451542793
02_BD,Brunei Darussalam,2048,517.178,,,,,54753.73262487921
02_BD,Brunei Darussalam,2049,518.225,,,,,55260.350924366605
02_BD,Brunei Darussalam,2050,519.157,,,,,55758.41324835191
02_BD,Brunei Darussalam,2051,519.945,,,,,56249.91141927249
02_BD,Brunei Darussalam,2052,520.588,,,,,56732.59731294614
02_BD,Brunei Darussalam,2053,520.955,,,,,57208.18435420332
02_BD,Brunei Darussalam,2054,521.158,,,,,57674.81448269313
02_BD,Brunei Darussalam,2055,521.338,,,,,58133.28459872344
02_BD,Brunei Darussalam,2056,521.328,,,,,58582.54257552841
02_BD,Brunei Darussalam,2057,521.283,,,,,59023.36016529473
02_BD,Brunei Darussalam,2058,521.042,,,,,59455.128061099575
02_BD,Brunei Darussalam,2059,520.71,,,,,59879.48898824264
02_BD,Brunei Darussalam,2060,520.335,,,,,60296.20907228957
02_BD,Brunei Darussalam,2061,519.915,,,,,60705.35618098652
02_BD,Brunei Darussalam,2062,519.401,,,,,61107.697446183294
02_BD,Brunei Darussalam,2063,518.905,,,,,61503.37681064079
02_BD,Brunei Darussalam,2064,518.199,,,,,61891.40803628423
02_BD,Brunei Darussalam,2065,517.364,,,,,62271.76925678285
02_BD,Brunei Darussalam,2066,516.389,,,,,62646.177253879134
02_BD,Brunei Darussalam,2067,515.288,,,,,63011.71366098002
02_BD,Brunei Darussalam,2068,513.972,,,,,63375.37498086155
02_BD,Brunei Darussalam,2069,512.656,,,,,63730.61208215948
02_BD,Brunei Darussalam,2070,511.391,,,,,64082.48237775108
02_BD,Brunei Darussalam,2071,510.211,,,,,64429.51616991595
02_BD,Brunei Darussalam,2072,509.002,,,,,64772.56497903965
02_BD,Brunei Darussalam,2073,507.574,,,,,65111.11643167831
02_BD,Brunei Darussalam,2074,506.047,,,,,65449.154465482825
02_BD,Brunei Darussalam,2075,504.368,,,,,65784.70573499142
02_BD,Brunei Darussalam,2076,502.578,,,,,66119.340910571
02_BD,Brunei Darussalam,2077,501.073,,,,,66452.25747193933
02_BD,Brunei Darussalam,2078,499.49,,,,,66784.9397149005
02_BD,Brunei Darussalam,2079,498.006,,,,,67116.29833377218
02_BD,Brunei Darussalam,2080,496.44,,,,,67447.94800865072
02_BD,Brunei Darussalam,2081,494.852,,,,,67779.80986038427
02_BD,Brunei Darussalam,2082,493.219,,,,,68111.77567620625
02_BD,Brunei Darussalam,2083,491.548,,,,,68444.45259225833
02_BD,Brunei Darussalam,2084,489.88,,,,,68778.45480045961
02_BD,Brunei Darussalam,2085,488.297,,,,,69110.34796784754
02_BD,Brunei Darussalam,2086,486.67,,,,,69443.8913367581
02_BD,Brunei Darussalam,2087,485.179,,,,,69778.26798475436
02_BD,Brunei Darussalam,2088,483.637,,,,,70111.2605008008
02_BD,Brunei Darussalam,2089,482.008,,,,,70442.52164477968
02_BD,Brunei Darussalam,2090,480.39,,,,,70774.26447329024
02_BD,Brunei Darussalam,2091,478.87,,,,,71104.98296637749
02_BD,Brunei Darussalam,2092,477.402,,,,,71434.11973374679
02_BD,Brunei Darussalam,2093,475.892,,,,,71763.23825545209
02_BD,Brunei Darussalam,2094,474.418,,,,,72091.07598518886
02_BD,Brunei Darussalam,2095,472.922,,,,,72417.77722818081
02_BD,Brunei Darussalam,2096,471.492,,,,,72745.59613253539
02_BD,Brunei Darussalam,2097,469.998,,,,,73069.6515495956
02_BD,Brunei Darussalam,2098,468.591,,,,,73394.20303893577
02_BD,Brunei Darussalam,2099,467.079,,,,,73718.588179169
02_BD,Brunei Darussalam,2100,465.546,,,,,74041.78906372312
03_CDA,Canada,1990,27593.691,1120801.48099006,0.2510160843947813,0.035179790109396,17.7598907649728,1138784.903226256
03_CDA,Canada,1991,27985.194,1097364.90373259,0.2387016981032382,0.0349638611078262,15.1422078826112,1115038.9618960554
03_CDA,Canada,1992,28329.121,1107136.56777335,0.234824768999215,0.0346817299723625,14.0569176510518,1125075.4988947988
03_CDA,Canada,1993,28670.998,1136561.01204582,0.2355801315067909,0.0343745537102222,14.8838279479694,1155000.0514984091
03_CDA,Canada,1994,28990.276,1187638.62469298,0.2399306692346769,0.0341739840805531,16.9829901791132,1206927.9167322435
03_CDA,Canada,1995,29304.487,1219494.99126406,0.2408727743708996,0.0340967401862145,18.9495948122556,1239444.640353588
03_CDA,Canada,1996,29613.776,1240091.78876413,0.2391039047283309,0.0341062806546688,19.4615675805776,1259518.9720358078
03_CDA,Canada,1997,29920.635,1293169.78584872,0.2421060357427803,0.0342113003134728,20.1967117448251,1313440.0845902895
03_CDA,Canada,1998,30197.543,1343511.41896344,0.2443749166807182,0.0344672687351704,19.7742353004359,1364599.8513428683
03_CDA,Canada,1999,30462.396,1412581.38782696,0.2496591268287422,0.0347501859068871,21.0958239916016,1435044.8132781931
03_CDA,Canada,2000,30736.515,1485167.43603027,0.2550771818868665,0.0349996536970139,23.7746280731218,1509328.7884295888
03_CDA,Canada,2001,31047.091,1513015.78286547,0.2522714123812629,0.03523138910532,22.635489053482,1536347.5686494994
03_CDA,Canada,2002,31380.063,1558394.98950278,0.2526408788363037,0.0352954380214214,21.7247007986965,1582751.0652680146
03_CDA,Canada,2003,31691.092,1586545.6046963502,0.2497174892350702,0.0352766141295433,21.9437421731044,1611229.853897197
03_CDA,Canada,2004,31981.872,1635607.36681118,0.2491681898503616,0.0353390164673328,23.6604863582273,1660972.952618782
03_CDA,Canada,2005,32283.483,1688117.79573149,0.2480998652605444,0.0355406701564789,24.4515477349026,1714202.200638911
03_CDA,Canada,2006,32596.863,1732649.39366773,0.2453947893432935,0.035840954631567,24.6167836170461,1759344.2940983286
03_CDA,Canada,2007,32921.479,1768167.053194,0.2416138420507003,0.0361077524721623,24.4043195574877,1795830.926279947
03_CDA,Canada,2008,33262.864,1785767.50069609,0.2358507113758116,0.0363057442009449,24.2473507737597,1813827.935521488
03_CDA,Canada,2009,33635.306,1733710.83745854,0.2234672722755545,0.036228321492672,18.5199781161218,1760774.5702133398
03_CDA,Canada,2010,34017.435,1787296.48189574,0.2236460865755947,0.0359749384224415,19.3124605468573,1815166.8914322655
03_CDA,Canada,2011,34376.362,1843367.44765178,0.2236726741400627,0.0358240529894829,20.8570036017058,1872267.8635509463
03_CDA,Canada,2012,34734.543,1875730.73713785,0.2204107183687655,0.0357082486152649,20.9180313649159,1905271.5215192211
03_CDA,Canada,2013,35110.489,1919356.73708622,0.2186423668300985,0.0355474129319191,21.597457353518,1949636.553300242
03_CDA,Canada,2014,35476.376,1974508.8148515504,0.2180820374650346,0.0353640206158161,22.1484716896255,2005570.4431519797
03_CDA,Canada,2015,35792.151,1987342.54983495,0.2138290005066762,0.0351208746433258,19.5693439682533,2018810.719040703
03_CDA,Canada,2016,36132.317,2007982.11416769,0.2112968234530455,0.0347716361284256,19.1464356668973,2039007.2298450992
03_CDA,Canada,2017,36574.369,2068900.97670281,0.2127176809666716,0.0344553366303444,19.8452346358057,2101035.604189647
03_CDA,Canada,2018,37042.624,2125650.17356613,0.2134667273886165,0.0342793315649033,19.5829137118093,2159356.58150993
03_CDA,Canada,2019,37547.386,2166216.76038716,0.2126160419745946,0.0341662354767323,20.2615901974042,2199936.04088042
03_CDA,Canada,2020,38018.483,2057077.70344368,0.1979211317957708,0.0339988805353642,19.4618627087878,2084839.653570859
03_CDA,Canada,2021,38325.321,2179484.68919425,0.2034237737493925,0.0339771956205368,23.3033943883775,2179484.68919425
03_CDA,Canada,2022,38582.793,2281820.6459284,0.2066458571049332,0.0341237150132656,23.9113346243855,2251327.4539132165
03_CDA,Canada,2023,39059.725,2326386.55460181,0.2052593029503804,0.0341532416641712,21.915171696638,2283972.3121422958
03_CDA,Canada,2024,39538.484,2373990.61295384,,,21.3282777316351,2320589.2955353656
03_CDA,Canada,2025,39946.376,2415361.79985527,,,22.2253838949222,2374447.990205383
03_CDA,Canada,2026,40307.07,,,,,2419426.933893343
03_CDA,Canada,2027,40628.385,,,,,2460605.6351422453
03_CDA,Canada,2028,40936.083,,,,,2503446.959329777
03_CDA,Canada,2029,41234.923,,,,,2544855.274567244
03_CDA,Canada,2030,41517.67,,,,,2586527.770172025
03_CDA,Canada,2031,41793.508,,,,,2628246.547388347
03_CDA,Canada,2032,42063.722,,,,,2676730.9588107057
03_CDA,Canada,2033,42319.814,,,,,2724451.9796533464
03_CDA,Canada,2034,42556.246,,,,,2773550.3509731777
03_CDA,Canada,2035,42796.698,,,,,2823839.2748189243
03_CDA,Canada,2036,43013.836,,,,,2874243.961130796
03_CDA,Canada,2037,43235.065,,,,,2925441.566242608
03_CDA,Canada,2038,43450.947,,,,,2977885.200406883
03_CDA,Canada,2039,43660.957,,,,,3031466.548943212
03_CDA,Canada,2040,43857.762,,,,,3086538.819780817
03_CDA,Canada,2041,44045.072,,,,,3143105.0893890583
03_CDA,Canada,2042,44230.739,,,,,3201078.0294366763
03_CDA,Canada,2043,44413.16,,,,,3260084.493094096
03_CDA,Canada,2044,44589.112,,,,,3320498.637215337
03_CDA,Canada,2045,44762.496,,,,,3381728.1945071025
03_CDA,Canada,2046,44937.696,,,,,3443814.163445534
03_CDA,Canada,2047,45095.813,,,,,3506768.9000903782
03_CDA,Canada,2048,45251.16,,,,,3570628.6817446817
03_CDA,Canada,2049,45407.274,,,,,3635422.863073085
03_CDA,Canada,2050,45546.625,,,,,3701287.2463085465
03_CDA,Canada,2051,45697.139,,,,,3768217.483097554
03_CDA,Canada,2052,45845.787,,,,,3836258.3401409416
03_CDA,Canada,2053,46000.122,,,,,3905698.721561063
03_CDA,Canada,2054,46141.898,,,,,3976552.862547151
03_CDA,Canada,2055,46284.533,,,,,4048874.772471071
03_CDA,Canada,2056,46429.611,,,,,4122718.839344753
03_CDA,Canada,2057,46578.674,,,,,4198293.142715579
03_CDA,Canada,2058,46732.895,,,,,4275612.548218729
03_CDA,Canada,2059,46899.496,,,,,4354743.312900152
03_CDA,Canada,2060,47064.787,,,,,4435672.639251474
03_CDA,Canada,2061,47225.79,,,,,4518532.033409512
03_CDA,Canada,2062,47394.042,,,,,4603504.386719881
03_CDA,Canada,2063,47569.807,,,,,4690333.3198079085
03_CDA,Canada,2064,47743.837,,,,,4779140.321834903
03_CDA,Canada,2065,47916.111,,,,,4869987.533479448
03_CDA,Canada,2066,48087.944,,,,,4962859.422502741
03_CDA,Canada,2067,48260.381,,,,,5057715.148653084
03_CDA,Canada,2068,48441.498,,,,,5154473.7090840535
03_CDA,Canada,2069,48608.984,,,,,5253148.446092467
03_CDA,Canada,2070,48775.638,,,,,5353675.056212028
03_CDA,Canada,2071,48939.976,,,,,5456060.599745064
03_CDA,Canada,2072,49105.9,,,,,5560219.758909725
03_CDA,Canada,2073,49268.697,,,,,5666212.698877273
03_CDA,Canada,2074,49423.68,,,,,5774078.927659806
03_CDA,Canada,2075,49579.93,,,,,5884292.522342796
03_CDA,Canada,2076,49743.128,,,,,5996636.018690699
03_CDA,Canada,2077,49909.099,,,,,6111268.136571737
03_CDA,Canada,2078,50059.406,,,,,6228237.758996582
03_CDA,Canada,2079,50221.045,,,,,6347615.421890007
03_CDA,Canada,2080,50373.295,,,,,6469495.008587486
03_CDA,Canada,2081,50525.244,,,,,6593799.937691757
03_CDA,Canada,2082,50687.393,,,,,6720807.809823224
03_CDA,Canada,2083,50831.829,,,,,6850482.346928493
03_CDA,Canada,2084,50989.689,,,,,6983098.781612019
03_CDA,Canada,2085,51139.69,,,,,7118563.340100322
03_CDA,Canada,2086,51283.778,,,,,7256961.791503817
03_CDA,Canada,2087,51431.482,,,,,7398576.1492519
03_CDA,Canada,2088,51572.957,,,,,7543429.070728792
03_CDA,Canada,2089,51744.133,,,,,7691571.644985701
03_CDA,Canada,2090,51887.28,,,,,7843203.254687097
03_CDA,Canada,2091,52026.216,,,,,7998404.692692006
03_CDA,Canada,2092,52184.285,,,,,8157450.879261234
03_CDA,Canada,2093,52335.102,,,,,8320418.313206329
03_CDA,Canada,2094,52494.524,,,,,8487376.301018856
03_CDA,Canada,2095,52652.875,,,,,8658446.758445337
03_CDA,Canada,2096,52815.322,,,,,8833592.63954374
03_CDA,Canada,2097,52981.213,,,,,9012922.086200994
03_CDA,Canada,2098,53167.495,,,,,9196683.064103212
03_CDA,Canada,2099,53349.202,,,,,9384532.231544344
03_CDA,Canada,2100,53524.621,,,,,9576709.764204344
04_CHL,Chile,1990,13324.345,147207.604208892,0.3512206303630754,0.0247037280350924,24.3290776390403,148243.56526196966
04_CHL,Chile,1991,13550.007,158625.32319337298,0.3662634947558079,0.0250235293060541,23.4480570467047,159758.00025438578
04_CHL,Chile,1992,13774.975,176870.299108825,0.3930063212162717,0.0254274029284716,22.8071945542299,177543.54757112623
04_CHL,Chile,1993,13994.18,188695.1122357,0.3980292741898183,0.0258461348712444,22.2682123147593,189432.75902656696
04_CHL,Chile,1994,14210.372,198274.792763472,0.3990005346535789,0.0262994877994061,22.1204981483329,199028.4209615821
04_CHL,Chile,1995,14422.14,216625.972612204,0.4139297844438936,0.0269874390214682,24.6205748249686,216687.86526567923
04_CHL,Chile,1996,14632.623,232038.612978128,0.4168593382163903,0.0277805645018816,25.3183250176561,230811.2081142681
04_CHL,Chile,1997,14835.468,249190.30225156,0.417814056659998,0.0284842997789383,25.0763604901302,247847.7268684091
04_CHL,Chile,1998,15029.401,259608.666274193,0.4072719184989767,0.0289549510926008,23.394979013313,258286.8255750869
04_CHL,Chile,1999,15226.197,258898.295450835,0.3878601211197667,0.0291774719953537,22.4833163552083,257438.37453880563
04_CHL,Chile,2000,15412.428,271769.73874030303,0.3874607975526511,0.0294331591576338,22.5017238796311,270290.0630623113
04_CHL,Chile,2001,15594.842,280341.451214666,0.3811165849720107,0.029765073210001,22.9540058130082,278802.9189039809
04_CHL,Chile,2002,15772.856,289320.224789779,0.3753541438723758,0.0300762113183737,23.1216893179353,287711.3458633086
04_CHL,Chile,2003,15942.995,302985.528618296,0.3742745302682328,0.0304466094821692,23.5378279968254,301281.36315699155
04_CHL,Chile,2004,16106.508,323207.552891234,0.3783479170664783,0.0310621839016676,24.4277327681936,321335.45265269023
04_CHL,Chile,2005,16268.135,342073.32552133,0.3745882170385426,0.0321212820708752,25.1302098186106,340162.39140350226
04_CHL,Chile,2006,16429.42,362768.730332331,0.3725841812137242,0.0332786254584789,27.6498812574935,360775.8146076063
04_CHL,Chile,2007,16588.969,381517.456258289,0.367194188347095,0.0344804413616657,27.4342310839715,379454.6639152186
04_CHL,Chile,2008,16754.192,395974.651300719,0.353246504631704,0.0357838310301304,24.1492079294954,393918.0434483505
04_CHL,Chile,2009,16923.784,391547.507252358,0.3306029437896108,0.0366763025522232,24.2769384382053,389419.06469702354
04_CHL,Chile,2010,17095.677,414459.500963048,0.3303015535433699,0.0376171432435513,25.6276932578206,412172.6772556249
04_CHL,Chile,2011,17267.251,440255.03251899296,0.3292183806169824,0.0392434224486351,21.6861213065377,437865.6961309879
04_CHL,Chile,2012,17436.38,467354.226719337,0.3265683596490032,0.0410503335297108,23.4686626230969,464888.5287596141
04_CHL,Chile,2013,17601.858,482816.67985352,0.3171984381354223,0.0422637388110161,22.6663184541001,480363.6148748375
04_CHL,Chile,2014,17772.155,491471.89051271,0.3066084922158452,0.0427651293575764,21.6794787310798,489000.8802361551
04_CHL,Chile,2015,17956.235,502048.082999281,0.2985754405369507,0.0428218133747578,22.7338612948598,499498.1388199239
04_CHL,Chile,2016,18139.016,510849.180433227,0.2913385511757748,0.0426662340760231,21.0878070381514,508129.2780468521
04_CHL,Chile,2017,18395.427,517784.9561212231,0.2848836975928995,0.0424395613372326,19.8421253926699,514745.3392521602
04_CHL,Chile,2018,18722.308,538444.72850259,0.2851088523950543,0.0423488058149815,19.603708780321,535060.4866476718
04_CHL,Chile,2019,19064.074,541913.515453842,0.2758617968041143,0.0423667579889298,19.6831488302629,539658.359539913
04_CHL,Chile,2020,19331.414,508641.66792163503,0.2517257319069935,0.0421399511396885,19.0916016250211,506911.8590419862
04_CHL,Chile,2021,19409.834,566308.424865614,0.2700338207746514,0.0421045534312725,16.6899038524225,566308.424865614
04_CHL,Chile,2022,19502.834,577996.570020702,0.2654695232747481,0.0425509959459305,16.8318722707056,577797.4183251506
04_CHL,Chile,2023,19603.239,581909.750325514,0.2573376856552921,0.0428671650588512,20.1458143576453,572284.0778251247
04_CHL,Chile,2024,19714.431,598233.0541876999,,,21.9478492548433,583545.8396413261
04_CHL,Chile,2025,19815.112,612945.128975802,,,22.8146737618207,597168.5828393543
04_CHL,Chile,2026,19904.73,,,,,611439.2694191464
04_CHL,Chile,2027,19986.969,,,,,626915.8227998647
04_CHL,Chile,2028,20065.339,,,,,639369.8268817195
04_CHL,Chile,2029,20136.528,,,,,651403.5046945455
04_CHL,Chile,2030,20202.719,,,,,665043.1702180287
04_CHL,Chile,2031,20263.647,,,,,680937.7560574679
04_CHL,Chile,2032,20318.324,,,,,695181.5873372648
04_CHL,Chile,2033,20365.29,,,,,709994.1231562108
04_CHL,Chile,2034,20404.855,,,,,724740.7308377195
04_CHL,Chile,2035,20440.243,,,,,739379.3790233274
04_CHL,Chile,2036,20471.637,,,,,753903.4947786382
04_CHL,Chile,2037,20498.535,,,,,769186.8058257403
04_CHL,Chile,2038,20517.364,,,,,784200.3589130527
04_CHL,Chile,2039,20531.599,,,,,799387.460759445
04_CHL,Chile,2040,20539.813,,,,,814474.8526220656
04_CHL,Chile,2041,20544.392,,,,,829494.1555426813
04_CHL,Chile,2042,20542.178,,,,,844430.373605075
04_CHL,Chile,2043,20537.655,,,,,859307.705731078
04_CHL,Chile,2044,20528.192,,,,,874158.7973752312
04_CHL,Chile,2045,20511.177,,,,,888962.0331889958
04_CHL,Chile,2046,20487.098,,,,,903773.0896989396
04_CHL,Chile,2047,20459.465,,,,,918891.191004796
04_CHL,Chile,2048,20427.981,,,,,934323.500408314
04_CHL,Chile,2049,20388.69,,,,,950083.2022382128
04_CHL,Chile,2050,20344.193,,,,,966161.6008576716
04_CHL,Chile,2051,20296.42,,,,,982566.2464073916
04_CHL,Chile,2052,20241.985,,,,,999296.8671749304
04_CHL,Chile,2053,20180.847,,,,,1016382.7967796004
04_CHL,Chile,2054,20111.945,,,,,1033836.2017519888
04_CHL,Chile,2055,20038.497,,,,,1051627.7082212956
