year,economy_code,economy,labour,efficiency
2053,11_MEX,Mexico,135773.711,11.76908897657586
2054,11_MEX,Mexico,135323.892,11.93047513125889
2055,11_MEX,Mexico,134831.705,12.094074328172734
2056,11_MEX,Mexico,134298.526,12.259916914133234
2057,11_MEX,Mexico,133724.388,12.428033652093443
2058,11_MEX,Mexico,133114.012,12.598455726850005
2059,11_MEX,Mexico,132468.766,12.77121475082777
2060,11_MEX,Mexico,131784.909,12.946342769943737
2061,11_MEX,Mexico,131061.747,13.123872269551407
2062,11_MEX,Mexico,130307.056,13.303836180466657
2063,11_MEX,Mexico,129519.433,13.48626788507623
2064,11_MEX,Mexico,128698.818,13.671201223530005
2065,11_MEX,Mexico,127847.167,13.858670500018164
2066,11_MEX,Mexico,126963.523,14.04871048913445
2067,11_MEX,Mexico,126053.07,14.241356442326675
2068,11_MEX,Mexico,125117.689,14.436644094435682
2069,11_MEX,Mexico,124154.561,14.634609670323979
2070,11_MEX,Mexico,123165.401,14.835289891595263
2071,11_MEX,Mexico,122147.924,15.038721983406091
2072,11_MEX,Mexico,121111.494,15.244943681370957
2073,11_MEX,Mexico,120048.649,15.453993238562054
2074,11_MEX,Mexico,118960.363,15.665909432605028
2075,11_MEX,Mexico,117849.769,15.880731572872024
2076,11_MEX,Mexico,116718.098,16.098499507773376
2077,11_MEX,Mexico,115565.442,16.319253632149287
2078,11_MEX,Mexico,114390.873,16.54303489476286
2079,11_MEX,Mexico,113194.544,16.76988480589589
2080,11_MEX,Mexico,111976.157,16.999845445048805
2081,11_MEX,Mexico,110737.205,17.2329594687462
2082,11_MEX,Mexico,109476.859,17.4692701184494
2083,11_MEX,Mexico,108204.444,17.70882122857755
2084,11_MEX,Mexico,106909.567,17.951657234638642
2085,11_MEX,Mexico,105597.033,18.19782318147211
2086,11_MEX,Mexico,104263.748,18.44736473160439
2087,11_MEX,Mexico,102917.283,18.700328173719107
2088,11_MEX,Mexico,101559.305,18.95676043124337
2089,11_MEX,Mexico,100190.852,19.21670907105184
2090,11_MEX,Mexico,98807.57,19.48022231229015
2091,11_MEX,Mexico,97413.208,19.74734903531929
2092,11_MEX,Mexico,96006.832,20.018138790782675
2093,11_MEX,Mexico,94596.075,20.292641808797544
2094,11_MEX,Mexico,93171.783,20.57090900827238
2095,11_MEX,Mexico,91741.381,20.852992006352107
2096,11_MEX,Mexico,90307.198,21.13894312799281
2097,11_MEX,Mexico,88872.49,21.428815415667756
2098,11_MEX,Mexico,87435.964,21.722662639206483
2099,11_MEX,Mexico,86001.14,22.020539305768843
2100,11_MEX,Mexico,84567.263,22.3225006699558
